timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
52956000,0.0267429,-0.0524421,0.000459416,4000,0,0.248557,0.0503465,-10.2756,4000
52960000,0.0165467,-0.062792,-0.00908983,4000,0,0.280687,0.022057,-10.2926,4000
52964000,-0.00436246,-0.078611,-0.00775523,4000,0,0.257321,0.025135,-10.3053,4000
52972000,-0.0142849,-0.0863697,0.00228795,4000,0,0.26342,0.107117,-10.3155,4000
52980000,-0.0256835,-0.0638396,0.000297806,4000,0,0.27496,0.0609171,-10.3042,4000
52984000,-0.0191605,-0.053046,-0.00057297,4000,0,0.298092,0.0597988,-10.3346,4000
52988000,0.00253291,-0.0381034,0.00196698,4000,0,0.252321,0.0205816,-10.3186,4000
52992000,0.0131848,-0.0350062,-0.0010818,4000,0,0.275177,-0.0212711,-10.3343,4000
52996000,0.0159412,-0.026231,-0.00765313,4000,0,0.317923,-0.0275172,-10.2881,4000
53000000,0.0165862,-0.0167839,-0.002863,4000,0,0.340676,-0.0029589,-10.259,4000
53004000,0.0152125,-0.0228187,-0.00277627,4000,0,0.28543,0.0256008,-10.1974,4000
53008000,0.00511797,-0.0342502,-0.00711628,4000,0,0.2427,0.0127952,-10.1581,4000
53012000,-0.0110516,-0.0397409,-0.0139221,4000,0,0.285924,0.00789484,-10.2359,4000
53020000,-0.0126381,-0.0890882,-0.00331752,4000,0,0.221567,0.0501795,-10.2864,4000
53024000,-0.010978,-0.085626,-0.00438794,4000,0,0.238166,0.0918549,-10.2497,4000
53028000,0.00489077,-0.0864653,0.00296277,4000,0,0.246636,0.0677031,-10.2536,4000
53032000,0.00567769,-0.0551016,-0.0122369,4000,0,0.272461,0.0170816,-10.2476,4000
53040000,0.0138161,-0.0400298,0.0175024,4000,0,0.33239,0.041436,-10.2742,4000
53044000,0.0128447,-0.0334928,0.0119781,4000,0,0.294709,0.0883365,-10.2628,4000
53048000,0.0094791,-0.0374147,0.00034655,4000,0,0.25761,0.0897523,-10.2911,4000
53052000,0.00464439,-0.0408638,0.00214169,4000,0,0.292411,0.0524312,-10.3643,4000
53060000,-0.00869232,-0.0496744,-0.00142755,4000,0,0.221951,0.0498132,-10.2876,4000
53064000,-0.0175169,-0.05965,0.0074526,4000,0,0.265919,0.0788121,-10.3217,4000
53068000,-0.0222479,-0.0660213,0.00688728,4000,0,0.261844,0.102447,-10.3193,4000
53072000,-0.0152011,-0.0684821,-0.00306676,4000,0,0.230751,0.112941,-10.3136,4000
53076000,-0.0105527,-0.0553554,-0.00898429,4000,0,0.223538,0.100077,-10.3111,4000
53080000,-0.0144517,-0.0401239,0.0030274,4000,0,0.234442,0.0152509,-10.3132,4000
53084000,0.00335087,-0.0222557,0.00350385,4000,0,0.285109,0.0127444,-10.3038,4000
53088000,0.0154371,-0.015883,0.0040587,4000,0,0.291708,0.049884,-10.2861,4000
53092000,0.0138552,-0.0171049,0.00396247,4000,0,0.296349,0.0492097,-10.2952,4000
53096000,0.0224444,-0.0247502,-0.00257067,4000,0,0.319424,0.0531215,-10.3321,4000
53100000,0.0233658,-0.0350459,-0.000234292,4000,0,0.284757,0.0271243,-10.2922,4000
53104000,0.0060522,-0.038897,-0.00772479,4000,0,0.226812,0.0290434,-10.2495,4000
53108000,-0.00498076,-0.0417453,-2.42235e-05,4000,0,0.217721,0.029094,-10.2644,4000
53116000,-0.0100014,-0.0488146,0.00270414,4000,0,0.193997,0.0130367,-10.2788,4000
53120000,-0.0196145,-0.0428747,0.000140905,4000,0,0.185381,0.0690764,-10.275,4000
53128000,-0.0317802,-0.0437144,0.00124247,4000,0,0.255024,0.0794951,-10.2685,4000
53132000,-0.0160843,-0.0238312,-0.0016823,4000,0,0.24162,0.0635895,-10.3394,4000
53140000,0.00479781,-0.0358449,-0.0164894,4000,0,0.258587,0.115046,-10.318,4000
53144000,0.0103443,-0.0433914,-0.00177128,4000,0,0.255176,0.0691656,-10.3273,4000
53148000,0.00589364,-0.0411805,0.00568571,4000,0,0.230457,-0.0228504,-10.3037,4000
53156000,-0.00168825,-0.0252926,-0.00226965,4000,0,0.188446,0.0231963,-10.296,4000
53160000,-0.00276738,-0.0448184,-0.00248042,4000,0,0.18229,0.0503395,-10.3053,4000
53164000,-0.0113447,-0.054264,-0.0138927,4000,0,0.184165,0.0137748,-10.3028,4000
53168000,-0.015033,-0.0503205,-0.00633502,4000,0,0.193723,-0.016211,-10.2614,4000
53172000,-0.0101999,-0.0466312,0.00514107,4000,0,0.218951,0.0329321,-10.2733,4000
53180000,0.00967646,-0.028086,-0.0106574,4000,0,0.198256,0.0546364,-10.316,4000
53184000,0.0107989,-0.0280717,0.00181805,4000,0,0.186413,0.0584879,-10.2882,4000
53188000,0.00468359,-0.0292421,0.00387158,4000,0,0.133252,0.0817681,-10.2635,4000
53192000,-0.0027178,-0.0260353,-0.0138101,4000,0,0.166479,0.0566774,-10.2873,4000
53200000,0.00531679,-0.0332993,0.0119264,4000,0,0.221316,0.0985394,-10.2645,4000
53204000,0.000952436,-0.024539,0.00362879,4000,0,0.178002,0.0622301,-10.2663,4000
53208000,0.00552544,-0.0222013,-0.000595687,4000,0,0.170473,0.0574593,-10.3068,4000
53212000,0.00287545,-0.0248673,0.00359927,4000,0,0.24425,0.0616355,-10.3225,4000
53216000,-0.00272761,-0.0256922,-0.00527488,4000,0,0.245851,0.101872,-10.3403,4000
53220000,-0.000403305,-0.031563,-0.00514561,4000,0,0.240618,0.0933973,-10.3106,4000
53224000,0.00753486,-0.0355517,0.0122833,4000,0,0.221249,0.0695514,-10.2525,4000
53228000,0.00456129,-0.0287653,0.00409414,4000,0,0.190186,0.0791783,-10.247,4000
53232000,-0.00867401,-0.0321114,-0.00947712,4000,0,0.22586,0.0376305,-10.3162,4000
53236000,-0.010588,-0.0407507,-0.00592717,4000,0,0.253867,0.052996,-10.295,4000
53244000,-0.00605833,-0.052691,-0.000715712,4000,0,0.200231,-0.00248967,-10.2552,4000
53248000,-0.00937754,-0.0391362,0.00243777,4000,0,0.230052,0.0108385,-10.2874,4000
53252000,-0.00572833,-0.031277,0.00224549,4000,0,0.210775,0.0154633,-10.2714,4000
53256000,0.00328736,-0.0345441,0.00441525,4000,0,0.146449,0.0300713,-10.2385,4000
53260000,0.00722332,-0.0285751,0.00313589,4000,0,0.111752,0.0187523,-10.2759,4000
53264000,0.00115147,-0.0165345,0.00823317,4000,0,0.133843,0.0630195,-10.2856,4000
53272000,0.00626983,-0.0169124,0.00787751,4000,0,0.222685,0.0339887,-10.2079,4000
53280000,-0.00907512,-0.0122869,-0.000541177,4000,0,0.219498,0.0136041,-10.2947,4000
53288000,-0.0143616,-0.027056,-0.000457528,4000,0,0.21593,-0.0168298,-10.3443,4000
53292000,-0.0111258,-0.019183,0.0032596,4000,0,0.118404,-0.0161544,-10.3598,4000
53296000,-0.0230228,-0.00937273,-0.00493306,4000,0,0.0620035,0.0250801,-10.3533,4000
53300000,-0.0240032,-0.0165481,-4.72811e-05,4000,0,0.186015,-0.0260279,-10.2837,4000
53308000,0.000274852,-0.00179884,-0.0061253,4000,0,0.185035,0.0506073,-10.3081,4000
53312000,0.00677515,0.00533574,0.00125455,4000,0,0.188926,0.0511138,-10.2618,4000
53316000,0.00492074,0.000494473,0.00118983,4000,0,0.164719,0.0319603,-10.3183,4000
53324000,0.00676957,-0.00541638,0.00207331,4000,0,0.205422,0.0832532,-10.2477,4000
53328000,0.0123853,-0.0253733,-0.00251266,4000,0,0.222314,0.0453224,-10.3067,4000
53332000,0.00719352,-0.0495881,0.00180025,4000,0,0.151297,0.0429718,-10.2762,4000
53340000,-0.0183916,-0.067529,-0.000892609,4000,0,0.167679,0.0907469,-10.2741,4000
53344000,-0.0180962,-0.0568887,-0.00674686,4000,0,0.170654,0.096829,-10.2622,4000
53348000,-0.00371527,-0.0472574,-0.00525036,4000,0,0.200237,0.0779833,-10.2822,4000
53352000,-0.000444945,-0.0293285,-0.00266353,4000,0,0.207524,0.00705934,-10.3148,4000
53360000,-0.00551009,-0.004472,0.00592025,4000,0,0.17973,0.060487,-10.316,4000
53368000,0.00443838,-0.00154444,-0.0100789,4000,0,0.192905,0.0116003,-10.2487,4000
53372000,0.00573868,-0.0226152,-0.00639832,4000,0,0.179686,0.0670413,-10.2701,4000
53376000,0.0118359,-0.0456692,0.00321228,4000,0,0.141242,0.0506703,-10.2825,4000
53380000,0.00833948,-0.0603442,0.0100307,4000,0,0.136379,0.0299534,-10.2555,4000
53384000,-0.00973944,-0.066303,0.00722608,4000,0,0.12743,-0.00185751,-10.3006,4000
53388000,-0.010162,-0.0632247,-0.000888989,4000,0,0.200989,0.0191466,-10.309,4000
53392000,0.00203203,-0.0581663,-0.00159554,4000,0,0.236712,0.0282679,-10.2548,4000
53396000,-0.00124063,-0.0366113,-0.000405042,4000,0,0.129121,-0.0396856,-10.2697,4000
53400000,-0.00714127,-0.0216246,-0.00114937,4000,0,0.122798,-0.047577,-10.2754,4000
53408000,-0.000104006,-0.00535547,-5.05248e-05,4000,0,0.17568,-0.00178925,-10.2841,4000
53412000,-0.000947918,-0.0103139,0.00436559,4000,0,0.157662,-0.0197685,-10.2814,4000
53416000,-0.0037815,-0.0169493,-0.00159312,4000,0,0.150323,0.0177461,-10.3151,4000
53420000,-0.00781051,-0.0261672,-0.00271613,4000,0,0.124514,0.00327165,-10.2888,4000
53424000,0.000750864,-0.0471212,0.000776768,4000,0,0.121068,-0.0115359,-10.2646,4000
53428000,0.00150425,-0.0497321,-0.00643394,4000,0,0.139165,0.0522693,-10.3226,4000
53432000,0.0035025,-0.0498402,-0.00495536,4000,0,0.163915,0.0415608,-10.3459,4000
53436000,0.0176484,-0.0417962,0.00558921,4000,0,0.133623,0.0736423,-10.3288,4000
53440000,0.0131949,-0.0262018,0.00284877,4000,0,0.0715047,0.041059,-10.348,4000
53444000,0.000705099,-0.0364881,-0.00453498,4000,0,0.0836999,0.0428168,-10.3211,4000
53448000,-0.00629975,-0.0403042,-0.00223764,4000,0,0.113482,0.0723664,-10.2844,4000
53452000,-0.00378923,-0.0395473,0.00646945,4000,0,0.138505,0.000619743,-10.3124,4000
53460000,0.00288938,-0.0277268,0.00178041,4000,0,0.0935033,0.0304305,-10.2455,4000
53464000,-0.00021367,-0.0185043,0.000504747,4000,0,0.0808782,0.0456767,-10.2397,4000
53472000,0.00509691,-0.0300547,0.0023269,4000,0,0.159254,-0.01071,-10.2655,4000
53476000,0.0126608,-0.0468219,0.0039609,4000,0,0.0996983,-0.00584932,-10.2843,4000
53480000,0.0207004,-0.0551037,-0.00544595,4000,0,0.0350356,0.0422859,-10.2746,4000
53484000,0.0193713,-0.0575439,-0.0065953,4000,0,0.0846675,0.0552492,-10.323,4000
53492000,0.00654921,-0.0542253,-0.00629108,4000,0,0.130561,0.0578808,-10.2182,4000
53496000,0.00626408,-0.045945,-0.0108527,4000,0,0.108681,0.0666454,-10.2821,4000
53500000,0.00677982,-0.0365149,-0.0161237,4000,0,0.138711,0.0386604,-10.3004,4000
53504000,0.00518955,-0.0264358,-0.00676762,4000,0,0.0993089,0.0182125,-10.3158,4000
53512000,-0.00448224,-0.0100302,-0.00353859,4000,0,0.162371,0.0177133,-10.2274,4000
53520000,0.0144493,-0.0307965,0.00341873,4000,0,0.0903162,0.0286507,-10.2197,4000
53528000,0.00658477,-0.0361273,0.00616965,4000,0,0.0883011,0.0235422,-10.2822,4000
53532000,0.00264407,-0.0381671,-0.00811031,4000,0,0.0381578,0.0254512,-10.241,4000
53536000,0.00795729,-0.0434475,0.00015924,4000,0,0.0187861,-0.00292378,-10.2375,4000
53540000,0.0152731,-0.0482163,0.00680477,4000,0,0.097351,0.00575745,-10.2713,4000
53544000,0.00700328,-0.0372783,0.00189716,4000,0,0.119019,-0.0183427,-10.2891,4000
53548000,0.00372132,-0.0402877,0.00355122,4000,0,0.0846037,0.0269366,-10.2805,4000
53552000,0.0159412,-0.0530632,0.0029122,4000,0,0.0453261,0.0305075,-10.2324,4000
53556000,0.0183947,-0.0542486,-0.00613207,4000,0,0.110815,0.0260369,-10.2496,4000
53560000,0.0061187,-0.0513268,-0.0040236,4000,0,0.128065,0.0402117,-10.334,4000
53564000,0.0057046,-0.0353551,-0.00202519,4000,0,0.0983216,0.0303789,-10.351,4000
53568000,0.00735174,-0.0222006,0.00849575,4000,0,0.0938456,0.0433901,-10.3454,4000
53572000,0.00223447,-0.0321593,0.00765872,4000,0,0.0868469,0.0250201,-10.3273,4000
53580000,-0.00538497,-0.0159953,0.00142192,4000,0,0.0974684,0.02543,-10.262,4000
53588000,0.0183953,-0.0520868,-0.00148597,4000,0,0.021815,0.021089,-10.2826,4000
53592000,0.00956529,-0.0794723,0.0016419,4000,0,0.126953,-0.00350596,-10.3228,4000
53596000,0.0158364,-0.0858632,-0.000840976,4000,0,0.0972996,0.0184238,-10.3126,4000
53600000,0.0173942,-0.0869161,0.000835325,4000,0,0.0288557,0.0499421,-10.2725,4000
53608000,-0.0114683,-0.0509073,2.50752e-05,4000,0,0.0830925,-0.0153305,-10.2662,4000
53612000,-0.00296951,-0.020706,-0.0012765,4000,0,0.106701,-0.0271,-10.301,4000
53616000,0.0114322,-0.00102824,-0.00544397,4000,0,0.0820106,-0.00374139,-10.3099,4000
53620000,0.00409346,-0.00557111,-0.0112074,4000,0,0.0841293,0.026182,-10.2867,4000
53628000,0.00913559,-0.00143515,-0.00350437,4000,0,0.0986065,0.0310789,-10.24,4000
53632000,0.0112665,-0.0121724,-0.00377223,4000,0,0.0500417,0.0204784,-10.2326,4000
53636000,0.00362865,-0.0342714,0.00534403,4000,0,0.0527908,0.0124858,-10.2054,4000
53640000,-0.00422676,-0.0536135,0.00666266,4000,0,0.0676884,0.0493189,-10.2535,4000
53644000,0.00237251,-0.0538874,-0.00305314,4000,0,0.116535,0.0166097,-10.2603,4000
53652000,0.000468683,-0.0384104,-0.00543844,4000,0,0.117027,0.0572803,-10.2536,4000
53656000,-0.00131143,-0.0272331,-0.00184422,4000,0,0.0617069,-0.00953911,-10.2477,4000
53660000,-0.00358456,-0.0124845,0.000979872,4000,0,0.0984,-0.0264291,-10.2897,4000
53664000,-0.00190877,-0.00766865,-0.00292319,4000,0,0.1389,-0.0317413,-10.3218,4000
53668000,0.000447486,-0.0113242,-0.00365304,4000,0,0.0551874,-0.0234883,-10.2879,4000
53672000,0.00272701,-0.0155478,-0.0035711,4000,0,0.00967178,-0.0208713,-10.2451,4000
53676000,0.00223816,-0.0206014,-0.00116052,4000,0,0.00386021,-0.00294617,-10.2901,4000
53680000,0.00162658,-0.0345376,0.000580423,4000,0,0.0170165,0.0141531,-10.3464,4000
53684000,-0.00536354,-0.0417172,-0.00604439,4000,0,0.0642578,0.024588,-10.33,4000
53688000,-0.00393945,-0.0536717,-0.00392671,4000,0,0.0775219,0.0315874,-10.3386,4000
53692000,0.00301562,-0.0537071,-1.68497e-06,4000,0,0.0825147,0.0337478,-10.3035,4000
53696000,0.00231781,-0.0345764,-0.00733178,4000,0,0.0742453,0.045422,-10.2436,4000
53700000,0.00843168,-0.0232964,-0.00983336,4000,0,0.0536581,0.0151001,-10.2912,4000
53708000,0.0121049,0.00306441,0.00759598,4000,0,0.0931093,-0.0570508,-10.3238,4000
53712000,0.0158201,0.00385095,0.00731627,4000,0,0.0741281,-0.0146946,-10.3161,4000
53716000,0.0163935,-0.00568995,-0.00567662,4000,0,0.0166056,0.0157877,-10.3026,4000
53720000,-0.00313526,-0.0135964,-0.0114093,4000,0,-0.0261167,0.0201641,-10.264,4000
53724000,-0.00360798,-0.0226911,-0.000297695,4000,0,0.0161118,0.0312726,-10.2071,4000
53728000,0.00127182,-0.0313232,0.00104415,4000,0,0.038328,-0.00790723,-10.2282,4000
53736000,-0.00339847,-0.045884,-0.00697518,4000,0,0.0866809,-0.0248989,-10.3197,4000
53744000,0.0051456,-0.0286031,-0.0131364,4000,0,0.022917,-0.0251424,-10.3102,4000
53748000,0.00187624,-0.0087789,-0.0119598,4000,0,-0.0119381,-0.0158198,-10.3453,4000
53752000,0.000994089,0.00430863,-0.00225018,4000,0,0.0620572,-0.00980548,-10.3919,4000
