timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
46712000,nan,nan,-2.71594,0.10808,0.0,-9.94165,-1.07869,-0.0600863,0.0,0.0,0.0,0.0,0.0,0.0,-0.0572978,-0.00790062,-0.49196
46808000,nan,nan,-2.71594,0.10808,0.0,-9.94165,-1.07869,-0.0601401,0.0,0.0,0.0,0.0,0.0,0.0,-0.0584909,-0.00801682,-0.490795
46924000,nan,nan,-2.71594,0.10808,0.0,-9.94165,-1.07869,-0.0594938,0.0,0.0,0.0,0.0,0.0,0.0,-0.059047,-0.0084927,-0.490728
47020000,nan,nan,-2.71594,0.10808,0.0,-9.94165,-1.07869,-0.058737,0.0,0.0,0.0,0.0,0.0,0.0,-0.0604746,-0.0087565,-0.490962
47120000,nan,nan,-2.71594,0.10808,0.0,-9.94165,-1.07869,-0.0585041,0.0,0.0,0.0,0.0,0.0,0.0,-0.0608094,-0.00851927,-0.491629
47216000,nan,nan,-2.71594,0.10808,0.0,-9.46445,-1.02692,-0.0589108,0.0,0.0,0.0,0.0,0.0,0.0,0.0354821,0.00236292,-0.493662
47312000,nan,nan,-2.71594,0.10808,0.0,-8.98725,-0.97514,-0.0597754,0.0,0.0,0.0,0.0,0.0,0.0,0.111975,0.0111347,-0.489914
47408000,nan,nan,-2.71594,0.10808,0.0,-8.51005,-0.923362,-0.058543,0.0,0.0,0.0,0.0,0.0,0.0,0.158148,0.0163931,-0.476781
47524000,nan,nan,-2.71594,0.10808,0.0,-8.84807,-0.960038,-0.0550776,0.0,0.0,0.0,0.0,0.0,0.0,0.0152391,0.000508759,-0.479737
47620000,nan,nan,-2.71594,0.10808,0.0,-9.069,-0.984009,-0.0550313,0.0,0.0,0.0,0.0,0.0,0.0,-0.0742977,-0.0083003,-0.492952
47720000,nan,nan,-2.71594,0.10808,0.0,-8.8304,-0.958121,-0.0540793,0.0,0.0,0.0,0.0,0.0,0.0,-0.0295869,-0.00354479,-0.484881
47816000,nan,nan,-2.71594,0.10808,0.0,-8.35679,-0.881511,-0.0526385,0.0,0.0,0.0,0.0,0.0,0.0,0.0718414,0.0126403,-0.489124
47912000,nan,nan,-2.71594,0.10808,0.0,-7.88342,-0.802072,-0.0514312,0.0,0.0,0.0,0.0,0.0,0.0,0.14338,0.0245752,-0.480752
48008000,nan,nan,-2.71594,0.10808,0.0,-7.40878,-0.730549,-0.0496366,0.0,0.0,0.0,0.0,0.0,0.0,0.182309,0.0301412,-0.468202
48124000,nan,nan,-2.71594,0.10808,0.0,-6.83304,-0.66082,-0.0459001,0.0,0.0,0.0,0.0,0.0,0.0,0.213816,0.0310789,-0.464605
48220000,nan,nan,-2.71594,0.10808,0.0,-6.39543,-0.615134,-0.0432737,0.0,0.0,0.0,0.0,0.0,0.0,0.216003,0.0287136,-0.469834
48320000,nan,nan,-2.71594,0.10808,0.0,-6.09701,-0.584375,-0.0419302,0.0,0.0,0.0,0.0,0.0,0.0,0.173329,0.0204135,-0.483661
48416000,nan,nan,-2.71594,0.10808,0.0,-5.81053,-0.5548,-0.0430751,0.0,0.0,0.0,0.0,0.0,0.0,0.152376,0.016546,-0.495288
48512000,nan,nan,-2.71594,0.10808,0.0,-5.52405,-0.525224,-0.0445971,0.0,0.0,0.0,0.0,0.0,0.0,0.143209,0.0145599,-0.497324
48608000,nan,nan,-2.71594,0.10808,0.0,-5.14201,-0.486455,-0.0461092,0.0,0.0,0.0,0.0,0.0,0.0,0.162531,0.0158262,-0.494161
48724000,nan,nan,-2.71594,0.10808,0.0,-5.72475,-0.559034,-0.0469806,0.0,0.0,0.0,0.0,0.0,0.0,0.000764482,-0.00244438,-0.498272
48820000,nan,nan,-2.71594,0.10808,0.0,-5.24663,-0.516647,-0.048454,0.0,0.0,0.0,0.0,0.0,0.0,0.0902222,0.00600743,-0.49432
48920000,nan,nan,-2.71594,0.10808,0.0,-4.98632,-0.527896,-0.048785,0.0,0.0,0.0,0.0,0.0,0.0,0.120309,0.00225671,-0.479744
49016000,nan,nan,-2.71594,0.10808,0.0,-5.46306,-0.583661,-0.047626,0.0,0.0,0.0,0.0,0.0,0.0,-0.0154542,-0.0103553,-0.485543
49112000,nan,nan,-2.71594,0.10808,0.0,-5.94011,-0.636808,-0.0476787,0.0,0.0,0.0,0.0,0.0,0.0,-0.129217,-0.020275,-0.488115
49208000,nan,nan,-2.71594,0.10808,0.0,-6.4172,-0.689605,-0.0469522,0.0,0.0,0.0,0.0,0.0,0.0,-0.19885,-0.025295,-0.468933
49304000,nan,nan,-2.71594,0.10808,0.0,-6.89429,-0.742309,-0.04322,0.0,0.0,0.0,0.0,0.0,0.0,-0.232474,-0.0268339,-0.454559
49420000,nan,nan,-2.71594,0.10808,0.0,-7.47079,-0.805947,-0.0390778,0.0,0.0,0.0,0.0,0.0,0.0,-0.258713,-0.0291387,-0.461063
49520000,nan,nan,-2.71594,0.10808,0.0,-7.96777,-0.860807,-0.0384817,0.0,0.0,0.0,0.0,0.0,0.0,-0.254711,-0.0285795,-0.47507
49616000,nan,nan,-2.71594,0.10808,0.0,-8.44488,-0.913472,-0.0405054,0.0,0.0,0.0,0.0,0.0,0.0,-0.259277,-0.0282243,-0.486156
49712000,nan,nan,-2.71594,0.10808,0.0,-8.92198,-0.966138,-0.0445366,0.0,0.0,0.0,0.0,0.0,0.0,-0.265958,-0.02937,-0.492927
49808000,nan,nan,-2.71594,0.10808,0.0,-9.39909,-1.0188,-0.0482042,0.0,0.0,0.0,0.0,0.0,0.0,-0.275093,-0.0309693,-0.492972
49924000,nan,nan,-2.71594,0.10808,0.0,-9.94165,-1.07869,-0.0522695,0.0,0.0,0.0,0.0,0.0,0.0,-0.291116,-0.0320908,-0.491361
50020000,nan,nan,-2.71594,0.10808,0.0,-9.94165,-1.07869,-0.0567839,0.0,0.0,0.0,0.0,0.0,0.0,-0.20801,-0.0221163,-0.500948
50120000,nan,nan,-2.71594,0.10808,0.0,-9.94165,-1.07869,-0.0637763,0.0,0.0,0.0,0.0,0.0,0.0,-0.132354,-0.0129689,-0.522316
50216000,nan,nan,-2.71594,0.10808,0.0,-9.94165,-1.07869,-0.0704193,0.0,0.0,0.0,0.0,0.0,0.0,-0.0949906,-0.00928211,-0.520334
50312000,nan,nan,-2.71594,0.10808,0.0,-9.94165,-1.07869,-0.0751667,0.0,0.0,0.0,0.0,0.0,0.0,-0.0767266,-0.00665078,-0.511828
50408000,nan,nan,-2.71594,0.10808,0.0,-9.94165,-1.07869,-0.0781248,0.0,0.0,0.0,0.0,0.0,0.0,-0.0712775,-0.00682676,-0.502232
50504000,nan,nan,-2.71594,0.10808,0.0,-9.94165,-1.07869,-0.0780308,0.0,0.0,0.0,0.0,0.0,0.0,-0.0697776,-0.00671116,-0.495426
50620000,nan,nan,-2.71594,0.10808,0.0,-9.94165,-1.07869,-0.0761611,0.0,0.0,0.0,0.0,0.0,0.0,-0.0694873,-0.00614922,-0.492573
50720000,nan,nan,-2.71594,0.10808,0.0,-9.46445,-1.02692,-0.0746889,0.0,0.0,0.0,0.0,0.0,0.0,0.0259442,0.00408714,-0.494006
50816000,nan,nan,-2.71594,0.10808,0.0,-8.98889,-0.962474,-0.0734015,0.0,0.0,0.0,0.0,0.0,0.0,0.103759,0.0156815,-0.49074
50912000,nan,nan,-2.71594,0.10808,0.0,-8.51675,-0.87597,-0.0705247,0.0,0.0,0.0,0.0,0.0,0.0,0.150303,0.0273805,-0.477848
51008000,nan,nan,-2.71594,0.10808,0.0,-8.04267,-0.800851,-0.0658846,0.0,0.0,0.0,0.0,0.0,0.0,0.175581,0.0327455,-0.46941
51124000,nan,nan,-2.71594,0.10808,0.0,-7.46923,-0.714065,-0.060823,0.0,0.0,0.0,0.0,0.0,0.0,0.20221,0.0356399,-0.471174
51220000,nan,nan,-2.71594,0.10808,0.0,-6.99324,-0.652127,-0.0575454,0.0,0.0,0.0,0.0,0.0,0.0,0.210953,0.0331608,-0.475981
51320000,nan,nan,-2.71594,0.10808,0.0,-7.98748,-0.819001,-0.0557883,0.0,0.0,0.0,0.0,0.0,0.0,-0.0918937,-0.0172123,-0.485251
51416000,nan,nan,-2.71594,0.10808,0.0,-7.70098,-0.789625,-0.0566165,0.0,0.0,0.0,0.0,0.0,0.0,-0.0666861,-0.0160228,-0.495813
51512000,nan,nan,-2.71594,0.10808,0.0,-7.41448,-0.760249,-0.0566132,0.0,0.0,0.0,0.0,0.0,0.0,0.0057694,-0.00615468,-0.4901
51608000,nan,nan,-2.71594,0.10808,0.0,-7.12799,-0.730873,-0.055815,0.0,0.0,0.0,0.0,0.0,0.0,0.0672055,0.0038693,-0.489627
51704000,nan,nan,-2.71594,0.10808,0.0,-6.84149,-0.701497,-0.0544646,0.0,0.0,0.0,0.0,0.0,0.0,0.103084,0.00993316,-0.484753
51820000,nan,nan,-2.71594,0.10808,0.0,-6.4953,-0.666,-0.0524628,0.0,0.0,0.0,0.0,0.0,0.0,0.126075,0.0124172,-0.480136
51920000,nan,nan,-2.71594,0.10808,0.0,-6.19686,-0.6354,-0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.125138,0.012378,-0.480803
52016000,nan,nan,-2.71594,0.10808,0.0,-5.91036,-0.606023,-0.0475843,0.0,0.0,0.0,0.0,0.0,0.0,0.126758,0.012191,-0.483778
52112000,nan,nan,-2.71594,0.10808,0.0,-5.62387,-0.576647,-0.0464592,0.0,0.0,0.0,0.0,0.0,0.0,0.129725,0.0120559,-0.48619
52208000,nan,nan,-2.71594,0.10808,0.0,-5.33737,-0.547271,-0.0452247,0.0,0.0,0.0,0.0,0.0,0.0,0.132274,0.0115745,-0.487238
52304000,nan,nan,-2.71594,0.10808,0.0,-5.05087,-0.517894,-0.0437074,0.0,0.0,0.0,0.0,0.0,0.0,0.135603,0.0121083,-0.486092
52420000,nan,nan,-2.71594,0.10808,0.0,-4.70468,-0.482398,-0.0419543,0.0,0.0,0.0,0.0,0.0,0.0,0.147714,0.0124916,-0.486055
52520000,nan,nan,-2.71594,0.10808,0.0,-4.40624,-0.451798,-0.0406229,0.0,0.0,0.0,0.0,0.0,0.0,0.141671,0.0108679,-0.486113
52616000,nan,nan,-2.71594,0.10808,0.0,-4.11975,-0.422421,-0.0392318,0.0,0.0,0.0,0.0,0.0,0.0,0.145174,0.0110645,-0.48619
52712000,nan,nan,-2.71594,0.10808,0.0,-3.83325,-0.393045,-0.0381968,0.0,0.0,0.0,0.0,0.0,0.0,0.149081,0.0109907,-0.485186
52808000,nan,nan,-2.71594,0.10808,0.0,-3.54675,-0.363669,-0.0366402,0.0,0.0,0.0,0.0,0.0,0.0,0.151471,0.0118133,-0.485182
52904000,nan,nan,-2.71594,0.10808,0.0,-3.26025,-0.334293,-0.0346227,0.0,0.0,0.0,0.0,0.0,0.0,0.154279,0.0114027,-0.485043
53020000,nan,nan,-2.71594,0.10808,0.0,-2.91407,-0.298796,-0.0328808,0.0,0.0,0.0,0.0,0.0,0.0,0.163698,0.013258,-0.485683
53120000,nan,nan,-2.71594,0.10808,0.0,-2.61563,-0.268196,-0.0319278,0.0,0.0,0.0,0.0,0.0,0.0,0.15699,0.0121339,-0.486042
53216000,nan,nan,-2.71594,0.10808,0.0,-2.32913,-0.23882,-0.0306611,0.0,0.0,0.0,0.0,0.0,0.0,0.158554,0.0117254,-0.48523
53312000,nan,nan,-2.71594,0.10808,0.0,-2.04263,-0.209443,-0.0295491,0.0,0.0,0.0,0.0,0.0,0.0,0.159791,0.0124602,-0.485701
53408000,nan,nan,-2.71594,0.10808,0.0,-1.75614,-0.180067,-0.0281439,0.0,0.0,0.0,0.0,0.0,0.0,0.161019,0.012977,-0.485775
53524000,nan,nan,-2.71594,0.10808,0.0,-1.40995,-0.144571,-0.0261495,0.0,0.0,0.0,0.0,0.0,0.0,0.170571,0.0139954,-0.485249
53620000,nan,nan,-2.71594,0.10808,0.0,-1.12345,-0.115194,-0.0251198,0.0,0.0,0.0,0.0,0.0,0.0,0.171926,0.0143919,-0.485069
53720000,nan,nan,-2.71594,0.10808,0.0,-0.825019,-0.084594,-0.0240941,0.0,0.0,0.0,0.0,0.0,0.0,0.16488,0.0140697,-0.485713
53816000,nan,nan,-2.71594,0.10808,0.0,-0.538521,-0.0552177,-0.0225184,0.0,0.0,0.0,0.0,0.0,0.0,0.164775,0.0137918,-0.485036
53912000,nan,nan,-2.71594,0.10808,0.0,-0.252023,-0.0258414,-0.021734,0.0,0.0,0.0,0.0,0.0,0.0,0.165153,0.0141142,-0.486108
54008000,nan,nan,-2.71594,0.10808,0.0,0.0,0.0,-0.0210018,0.0,0.0,0.0,0.0,0.0,0.0,0.158728,0.0144338,-0.486728
54124000,-181.203,-18.8061,-2.71594,0.10808,0.0,0.0506714,0.00278473,-0.0208099,0.0,0.0,0.0,0.0,0.0,0.0,0.11074,0.00762717,-0.494363
54220000,-181.203,-18.8061,-2.71594,0.10808,0.0,0.0984741,0.00446014,-0.022222,0.0,0.0,0.0,0.0,0.0,0.0,0.0775276,0.00387999,-0.497562
54320000,-181.203,-18.8061,-2.71594,0.10808,0.0,0.129517,0.00406647,-0.0246899,0.0,0.0,0.0,0.0,0.0,0.0,0.0493175,0.00129608,-0.497751
54416000,-181.203,-18.8061,-2.71594,0.10808,0.0,0.144019,0.00246887,-0.0267534,0.0,0.0,0.0,0.0,0.0,0.0,0.0342932,-0.000821703,-0.49558
54512000,-181.203,-18.8061,-2.71594,0.10808,0.0,0.147412,-6.2561e-05,-0.0287371,0.0,0.0,0.0,0.0,0.0,0.0,0.0233526,-0.00176357,-0.493903
54608000,-181.203,-18.8061,-2.71594,0.10808,0.0,0.14187,-0.0035202,-0.0317779,0.0,0.0,0.0,0.0,0.0,0.0,0.0150377,-0.00305197,-0.492602
54724000,-181.203,-18.8061,-2.71594,0.10808,-0.0,0.125867,-0.00823822,-0.0357535,0.0,0.0,0.0,0.0,0.0,0.0,0.00698164,-0.00312752,-0.492991
54820000,-181.203,-18.8061,nan,0.10808,-0.0,0.104529,-0.012735,-0.133334,0.0,0.0,0.0,0.0,0.0,0.0,-0.000155628,-0.00486618,-0.536585
54920000,-181.203,-18.8061,nan,0.10808,-0.0,0.0753296,-0.0180954,-0.133334,0.0,0.0,0.0,0.0,0.0,0.0,-0.00738404,-0.00575198,-0.497509
55016000,-181.203,-18.8061,nan,0.10808,-0.0,0.0437134,-0.0239136,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,-0.0119677,-0.0053545,-0.672789
55112000,-181.203,-18.8061,nan,0.10808,-0.0,0.00932617,-0.0301788,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.0151572,-0.00478821,-0.716682
55208000,-181.203,-18.8061,nan,0.10808,-0.0,-0.0276123,-0.0365768,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.0187048,-0.00558377,-0.705075
55324000,-181.203,-18.8061,nan,0.10808,-0.0,-0.0724121,-0.0440857,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0229449,-0.00723383,-0.575277
55420000,-181.203,-18.8061,nan,0.10808,-0.0,-0.112573,-0.0505798,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0277484,-0.00866104,-0.509774
55520000,-181.203,-18.8061,nan,0.10808,-0.0,-0.156042,-0.0574844,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0292201,-0.00932091,-0.502243
55616000,-181.203,-18.8061,nan,0.10808,-0.0,-0.195227,-0.0637268,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.02912,-0.00924292,-0.501255
55712000,-181.203,-18.8061,nan,0.10808,-0.0,-0.231921,-0.0695023,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.027949,-0.00742166,-0.500077
55808000,-181.203,-18.8061,nan,0.10808,-0.0,-0.266321,-0.074733,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.026928,-0.00663688,-0.497695
55924000,-181.203,-18.8061,nan,0.10808,-0.0,-0.302173,-0.079892,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0250268,-0.00643738,-0.495526
56020000,-181.203,-18.8061,nan,0.10808,-0.0,-0.329932,-0.0833527,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0236123,-0.00623933,-0.494343
56120000,-181.203,-18.8061,nan,0.10808,-0.0,-0.356104,-0.0862213,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0209281,-0.00618911,-0.491825
56216000,-181.203,-18.8061,nan,0.10808,-0.0,-0.377539,-0.0882248,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0194519,-0.00544702,-0.491508
56312000,-181.203,-18.8061,nan,0.10808,-0.0,-0.39552,-0.0894318,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0179336,-0.00421577,-0.490175
56408000,-181.203,-18.8061,nan,0.10808,-0.0,-0.410437,-0.0901306,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0154996,-0.00365722,-0.48964
56524000,-181.203,-18.8061,nan,0.10808,-0.0,-0.42345,-0.0903397,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0134885,-0.00349675,-0.489247
56620000,-181.203,-18.8061,nan,0.10808,-0.0,-0.431873,-0.0902039,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0118703,-0.00415192,-0.489667
56720000,-181.203,-18.8061,nan,0.10808,-0.0,-0.437524,-0.089502,-1.50674,0.0,0.0,0.0,0.0,0.0,0.0,-0.00846568,-0.0030567,-0.493964
56816000,-181.203,-18.8061,nan,0.10808,-0.0,-0.440454,-0.0881348,-1.55201,0.0,0.0,0.0,0.0,0.0,0.0,-0.00612929,-0.00240434,-0.509522
56912000,-181.203,-18.8061,nan,0.10808,-0.0,-0.440771,-0.0858963,-1.59819,0.0,0.0,0.0,0.0,0.0,0.0,-0.00515601,-0.00150315,-0.513286
57008000,-181.203,-18.8061,nan,0.10808,-0.0,-0.439319,-0.0832886,-1.64538,0.0,0.0,0.0,0.0,0.0,0.0,-0.00336563,-0.000865146,-0.515391
57104000,-181.203,-18.8061,nan,0.107852,0.33743,-0.435742,-0.0804169,-1.64,0.0,0.0,0.0,0.0,0.0,0.0,-0.00163072,-0.000840763,-0.48339
57220000,-181.203,-18.8061,nan,0.117427,1.245,-0.429614,-0.076889,-0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.000151113,-0.00146869,-0.164507
57320000,-181.203,-18.8061,nan,0.157166,2.21463,-0.421826,-0.0739212,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.00164843,-0.00330768,-0.173524
57416000,-181.203,-18.8061,-5.98161,0.227841,3.49066,-0.413269,-0.0714523,0.0121527,0.0,0.0,0.0,0.0,0.0,0.0,0.00400016,-0.00418298,-0.308262
57512000,-181.203,-18.8061,-5.98161,0.349455,3.49066,-0.402942,-0.0693207,0.0275044,0.0,0.0,0.0,0.0,0.0,0.0,0.00737761,-0.00819085,-0.456928
57608000,-181.203,-18.8061,-5.98161,0.538868,3.49066,-0.39082,-0.0686371,0.0360823,0.0,0.0,0.0,0.0,0.0,0.0,0.0144215,-0.0163087,-0.478926
57724000,-181.203,-18.8061,-5.98161,0.822194,3.49066,-0.373669,-0.0703537,0.0459199,0.0,0.0,0.0,0.0,0.0,0.0,0.0220075,-0.0184372,-0.480776
57820000,-181.203,-18.8061,-5.98161,1.10206,3.49066,-0.357373,-0.0721954,0.0510607,0.0,0.0,0.0,0.0,0.0,0.0,0.0224882,-0.0144524,-0.48251
57920000,-181.203,-18.8061,-5.98161,1.4311,3.49066,-0.339197,-0.0726913,0.0512285,0.0,0.0,0.0,0.0,0.0,0.0,0.0192997,-0.00892226,-0.486694
58016000,-181.203,-18.8061,-5.98161,1.75086,3.49066,-0.323267,-0.0720017,0.0495019,0.0,0.0,0.0,0.0,0.0,0.0,0.0136342,-0.00593199,-0.489765
58112000,-181.203,-18.8061,-5.98161,2.08117,3.49066,-0.308655,-0.0704758,0.0465741,0.0,0.0,0.0,0.0,0.0,0.0,0.00855029,-0.00478014,-0.491721
58208000,-181.203,-18.8061,nan,2.41708,2.69944,-0.295764,-0.0684601,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00290648,-0.00345359,-0.705846
58324000,-181.203,-18.8061,nan,2.78776,0.15514,-0.283313,-0.0666183,-1.22,0.0,0.0,0.0,0.0,0.0,0.0,-0.00333975,-0.00817775,-0.871346
58420000,-181.203,-18.8061,nan,3.05002,-0.457664,-0.274548,-0.0675262,-1.59333,0.0,0.0,0.0,0.0,0.0,0.0,-0.00818164,-0.0205058,-0.845895
58520000,-181.203,-18.8061,nan,-3.01532,-1.97416,-0.266126,-0.0730026,-1.69333,0.0,0.0,0.0,0.0,0.0,0.0,-0.0104426,-0.0341395,-0.708055
58616000,-181.203,-18.8061,nan,-2.89962,-2.57921,-0.258325,-0.0820892,-1.64,0.0,0.0,0.0,0.0,0.0,0.0,-0.00976532,-0.0458121,-0.62977
58712000,-181.203,-18.8061,nan,-2.88355,-2.94379,-0.249719,-0.0943436,-1.48667,0.0,0.0,0.0,0.0,0.0,0.0,-0.00678354,-0.0571049,-0.541825
58808000,-181.203,-18.8061,nan,-2.96491,-3.12608,-0.239343,-0.109528,-1.38,0.0,0.0,0.0,0.0,0.0,0.0,-0.00245035,-0.0668276,-0.462255
58904000,-181.203,-18.8061,nan,-3.12537,-3.4286,-0.226917,-0.126132,-1.22667,0.0,0.0,0.0,0.0,0.0,0.0,0.00138275,-0.0653268,-0.427453
59020000,-181.203,-18.8061,nan,2.8884,-3.49066,-0.209778,-0.143526,-1.17333,0.0,0.0,0.0,0.0,0.0,0.0,0.00671892,-0.0537652,-0.470178
59120000,-181.203,-18.8061,nan,2.5821,-3.49066,-0.191162,-0.155098,-1.17333,0.0,0.0,0.0,0.0,0.0,0.0,0.0130787,-0.0387721,-0.487022
59216000,-181.203,-18.8061,nan,2.26656,-3.49066,-0.171082,-0.161118,-1.17333,0.0,0.0,0.0,0.0,0.0,0.0,0.0184952,-0.0260355,-0.488257
59312000,-181.203,-18.8061,nan,1.92922,-3.49066,-0.148621,-0.162852,-1.17333,0.0,0.0,0.0,0.0,0.0,0.0,0.0233285,-0.015095,-0.487993
59408000,-181.203,-18.8061,nan,1.57778,-3.49066,-0.123975,-0.161185,-1.17333,0.0,0.0,0.0,0.0,0.0,0.0,0.0278309,-0.00598831,-0.488304
59504000,-181.203,-18.8061,nan,1.21795,-3.49066,-0.0983521,-0.156573,-1.17333,0.0,0.0,0.0,0.0,0.0,0.0,0.0309195,0.00195037,-0.488651
59620000,-181.203,-18.8061,nan,0.79235,-3.49066,-0.0677002,-0.148985,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0351369,0.00690517,-0.425417
59720000,-181.203,-18.8061,nan,0.392695,-3.49066,-0.0388672,-0.140833,-0.966667,0.0,0.0,0.0,0.0,0.0,0.0,0.034927,0.00993565,-0.452136
59816000,-181.203,-18.8061,nan,0.0218266,-3.49066,-0.0123657,-0.13331,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0362483,0.0112839,-0.397036
59912000,-181.203,-18.8061,nan,-0.350072,-3.49066,0.0134644,-0.125781,-0.546667,0.0,0.0,0.0,0.0,0.0,0.0,0.0342381,0.0115849,-0.374428
60008000,-181.203,-18.8061,nan,-0.720223,-3.06402,0.0386719,-0.118658,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0305137,0.0103932,-0.451716
60124000,-181.203,-18.8061,nan,-1.13747,-3.00585,0.0647705,-0.110791,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0230506,0.0096631,-0.485949
60220000,-181.203,-18.8061,nan,-1.48106,-3.00585,0.0837646,-0.104453,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.017078,0.00900941,-0.487812
60320000,-181.203,-18.8061,nan,-1.84262,-3.00585,0.100085,-0.0975784,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0108918,0.00986077,-0.489387
60416000,-181.203,-18.8061,nan,-2.16859,-3.00585,0.11261,-0.0909943,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00741208,0.0103149,-0.489458
60512000,-181.203,-18.8061,nan,-2.48927,-3.00585,0.122791,-0.0840469,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00635678,0.0107188,-0.488768
60608000,-181.203,-18.8061,nan,-2.80492,-2.64127,0.131616,-0.0765671,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00595752,0.0119992,-0.461116
60704000,-181.203,-18.8061,nan,-3.10802,-2.64127,0.138965,-0.0680771,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00540187,0.0149461,-0.485719
60824000,-181.203,-18.8061,nan,2.81258,-2.57921,0.146802,-0.0557373,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00417626,0.0186632,-0.490421
60920000,-181.203,-18.8061,nan,2.5328,-2.57921,0.15199,-0.044664,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00511936,0.0208427,-0.490639
61016000,-181.203,-18.8061,nan,2.26032,-2.57921,0.156897,-0.0328171,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00632135,0.0209756,-0.488861
61112000,-181.203,-18.8061,nan,1.99275,-2.57921,0.161401,-0.0208496,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00708711,0.0207912,-0.48853
61208000,-181.203,-18.8061,nan,1.72885,-2.57921,0.166211,-0.00917206,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00801167,0.0199473,-0.489327
61324000,-181.203,-18.8061,nan,1.42489,-2.57921,0.170996,0.00345612,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00867804,0.0189992,-0.489004
61420000,-181.203,-18.8061,nan,1.16695,-2.57921,0.175037,0.0132675,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00972859,0.0175953,-0.489339
61520000,-181.203,-18.8061,nan,0.889666,-2.57921,0.178967,0.0224701,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.010623,0.0152604,-0.490258
61616000,-181.203,-18.8061,nan,0.634975,-2.57921,0.182263,0.0298706,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.0106116,0.0142608,-0.490264
61712000,-181.203,-18.8061,nan,0.38203,-2.57921,0.184778,0.035997,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.0118516,0.0118522,-0.489444
61808000,-181.203,-18.8061,nan,0.129682,-2.57921,0.187195,0.0407318,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.0114965,0.00916066,-0.490406
61924000,-181.203,-18.8061,nan,-0.163782,-2.57921,0.188867,0.0445816,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.0111183,0.00702833,-0.490921
62020000,-181.203,-18.8061,nan,-0.425108,-2.57921,0.189429,0.046286,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00949225,0.00518387,-0.491167
62120000,-181.203,-18.8061,nan,-0.685991,-2.57921,0.188611,0.0464462,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00886751,0.00177059,-0.490572
62216000,-181.203,-18.8061,nan,-0.936222,-2.57921,0.186914,0.0450912,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00730463,-0.000380784,-0.490529
62312000,-181.203,-18.8061,nan,-1.18626,-2.57921,0.183545,0.0428253,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00515584,-0.00222314,-0.490719
62408000,-181.203,-18.8061,nan,-1.43509,-2.57921,0.179028,0.0400345,-0.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.00289202,-0.00343921,-0.490411
