timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15]
36428000,6,1477.54,1488.6,1507.73,1497.79,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36528000,6,1491.06,1473.17,1516.36,1486.63,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36628000,6,1483.47,1487.52,1502.12,1499.24,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36728000,6,1489.58,1484.59,1503.48,1496.14,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36828000,6,1505.76,1467.24,1511.67,1488.33,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36928000,6,1494.44,1485.06,1501.38,1491.69,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37032000,6,1491.72,1494.81,1496.98,1490.67,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37132000,6,1488.71,1492.09,1494.78,1495.78,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37228000,6,1497.56,1481.75,1509.51,1482.27,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37332000,6,1493.43,1499.56,1489.94,1486.23,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37428000,6,1483.93,1500.88,1480.89,1503.5,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37528000,6,1496.12,1493.55,1493.8,1486.26,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37628000,6,1493.96,1492.93,1486.62,1496.34,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37728000,6,1504.49,1485.18,1492.46,1490.14,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37828000,6,1490.93,1498.76,1485.65,1498.22,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37928000,6,1489.45,1499.43,1490.47,1499.65,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38028000,6,1496.99,1491.92,1494.83,1491.32,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38128000,6,1495.19,1494.14,1489.29,1495.03,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38228000,6,1497.89,1492.73,1501.11,1499.4,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38328000,6,1491.05,1494.28,1511.1,1507.71,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38428000,6,1475.84,1499.19,1508.39,1517.07,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38528000,6,1493.54,1484.83,1518.04,1505.35,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38628000,6,1500.48,1483.3,1494.84,1513.66,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38728000,6,1492.55,1480.64,1515.71,1502.07,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38828000,6,1503.16,1483.43,1501.61,1500.48,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38928000,6,1498.86,1499.48,1489.22,1494.86,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39028000,6,1506.35,1493.63,1497.94,1480.96,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39128000,6,1510.83,1496.0,1490.41,1482.11,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39228000,6,1496.34,1505.7,1478.28,1492.45,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39332000,6,1493.11,1516.53,1484.05,1508.75,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39428000,6,1509.08,1527.17,1484.09,1528.64,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39528000,6,1595.45,1635.53,1581.49,1614.33,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39628000,6,1729.53,1742.98,1717.18,1738.16,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39728000,6,1562.01,1542.57,1561.05,1531.82,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39828000,6,1499.06,1507.04,1487.48,1507.92,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39928000,6,1496.58,1498.11,1495.69,1497.13,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40028000,6,1572.75,1605.85,1571.63,1602.89,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40132000,6,1529.2,1504.35,1526.27,1515.54,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40228000,6,1499.16,1495.35,1505.71,1490.04,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40328000,6,1510.03,1482.49,1510.36,1480.33,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40428000,6,1493.6,1499.53,1491.98,1498.15,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40528000,6,1505.06,1490.41,1496.4,1494.15,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40628000,6,1498.58,1495.1,1504.37,1489.74,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40728000,6,1315.0,1248.62,1328.42,1243.75,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40828000,6,1310.53,1177.34,1308.42,1175.98,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40928000,6,1393.76,1447.6,1398.97,1438.43,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41028000,6,1463.68,1502.91,1467.07,1499.71,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41128000,6,1481.04,1486.42,1486.0,1490.26,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41228000,6,1493.82,1469.94,1494.72,1478.48,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41328000,6,1484.78,1478.3,1485.49,1487.44,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41428000,6,1485.02,1481.96,1487.51,1490.3,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41528000,6,1492.42,1483.32,1487.19,1484.37,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41628000,6,1490.63,1490.02,1484.85,1492.54,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41728000,6,1488.95,1491.8,1486.8,1500.07,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41828000,6,1486.89,1491.39,1490.03,1496.88,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41928000,6,1493.93,1494.83,1478.22,1500.06,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42028000,6,1487.52,1495.13,1485.01,1504.1,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42132000,6,1495.03,1494.95,1503.32,1480.78,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42228000,6,1496.23,1491.28,1500.09,1485.11,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42328000,6,1494.23,1494.47,1488.83,1494.78,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42428000,6,1492.93,1496.75,1487.76,1495.85,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42528000,6,1498.97,1486.8,1498.13,1488.99,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42628000,6,1503.56,1489.53,1496.74,1485.51,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42732000,6,1495.54,1495.89,1482.56,1499.82,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42828000,6,1484.61,1502.79,1489.59,1495.28,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42928000,6,1492.04,1491.46,1491.95,1502.22,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43032000,6,1502.19,1491.85,1498.51,1492.01,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43132000,6,1496.85,1492.77,1493.65,1496.42,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43228000,6,1498.89,1490.92,1501.14,1488.27,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43328000,6,1497.33,1488.43,1497.04,1493.79,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43428000,6,1502.57,1482.94,1508.68,1484.48,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43528000,6,1502.17,1487.92,1498.54,1490.11,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43632000,6,1487.05,1504.04,1490.99,1494.68,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43728000,6,1491.65,1506.18,1488.43,1492.07,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43828000,6,1479.79,1507.63,1480.17,1509.95,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43932000,6,1500.41,1490.33,1498.21,1491.62,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44028000,6,1497.56,1493.43,1491.47,1500.21,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44132000,6,1492.35,1499.07,1494.37,1495.05,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44228000,6,1490.39,1495.74,1493.37,1501.79,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44328000,6,1491.59,1503.5,1487.99,1501.54,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44428000,6,1512.05,1486.62,1503.48,1478.61,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44528000,6,1508.97,1477.94,1506.86,1492.11,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44632000,6,1495.27,1501.33,1491.78,1495.68,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44728000,6,1489.96,1503.97,1480.84,1510.38,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44828000,6,1487.6,1507.19,1487.03,1505.24,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44928000,6,1483.39,1508.78,1485.01,1512.48,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45028000,6,1487.64,1507.03,1485.33,1504.28,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45128000,6,1491.98,1494.2,1489.26,1506.94,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45228000,6,1502.56,1488.41,1505.3,1484.44,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45328000,6,1502.26,1489.76,1499.72,1492.45,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45432000,6,1495.58,1498.82,1494.99,1497.4,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45528000,6,1483.46,1511.97,1491.84,1499.45,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45628000,6,1491.22,1500.43,1493.55,1499.24,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45728000,6,1497.77,1488.86,1496.83,1496.55,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45828000,6,1506.75,1489.63,1502.22,1484.77,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45928000,6,1497.15,1499.13,1492.79,1490.42,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46028000,6,1501.43,1493.13,1498.29,1490.25,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46128000,6,1488.97,1502.41,1495.86,1496.73,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46228000,6,1494.43,1498.89,1490.1,1496.51,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46328000,6,1503.19,1484.38,1505.78,1487.8,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46428000,6,1501.5,1491.15,1499.39,1490.8,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46528000,6,1492.82,1500.05,1487.68,1504.19,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46628000,6,1494.84,1493.16,1496.3,1495.13,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46728000,6,1494.57,1497.42,1493.76,1495.65,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46828000,6,1497.15,1492.39,1492.05,1495.75,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46928000,6,1489.21,1499.21,1498.26,1490.43,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47028000,6,1499.0,1488.86,1506.05,1485.08,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47128000,6,1505.69,1495.86,1487.59,1492.22,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47228000,6,1485.28,1495.44,1496.75,1502.3,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47328000,6,1526.9,1480.1,1527.35,1476.34,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47428000,6,1509.64,1493.52,1512.48,1494.74,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47528000,6,1499.27,1453.75,1509.74,1446.79,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47628000,6,1493.29,1501.7,1498.07,1501.3,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47728000,6,1428.11,1554.19,1427.2,1533.67,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47828000,6,1467.63,1526.42,1476.55,1507.53,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47932000,6,1505.91,1498.81,1506.75,1497.66,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48028000,6,1517.41,1487.23,1513.25,1495.5,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48128000,6,1512.04,1511.44,1513.87,1512.21,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48228000,6,1550.83,1487.18,1538.78,1494.83,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48328000,6,1537.24,1488.75,1539.04,1491.71,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48428000,6,1516.34,1517.45,1517.15,1522.91,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48528000,6,1521.5,1507.34,1528.69,1513.41,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48628000,6,1526.78,1514.68,1526.26,1514.05,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48728000,6,1493.99,1501.27,1486.91,1510.94,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48828000,6,1526.62,1475.44,1531.64,1476.4,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48928000,6,1594.51,1400.88,1591.53,1391.5,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49028000,6,1534.21,1440.42,1541.24,1427.73,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49128000,6,1482.19,1530.53,1477.55,1531.06,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49228000,6,1487.23,1544.5,1480.25,1527.95,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49328000,6,1487.03,1534.66,1490.12,1533.24,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49428000,6,1525.32,1528.31,1533.84,1530.5,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49528000,6,1537.52,1542.73,1532.62,1546.34,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49628000,6,1552.04,1549.89,1547.55,1557.31,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49728000,6,1564.18,1553.39,1567.3,1558.6,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49828000,6,1555.72,1568.76,1565.05,1571.99,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49928000,6,1573.67,1569.07,1572.94,1572.42,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50032000,6,1513.04,1571.37,1509.56,1564.8,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50128000,6,1548.45,1535.15,1544.83,1536.47,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50228000,6,1540.01,1517.4,1540.08,1518.57,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50328000,6,1507.15,1523.59,1514.33,1525.29,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50428000,6,1508.08,1507.42,1501.67,1512.07,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50528000,6,1499.18,1494.65,1501.05,1503.75,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50628000,6,1497.8,1499.5,1494.77,1497.88,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50728000,6,1473.21,1513.32,1466.71,1525.58,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50828000,6,1498.21,1506.26,1496.61,1506.26,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50928000,6,1493.59,1510.07,1496.04,1507.01,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51028000,6,1493.01,1512.53,1499.62,1503.82,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51128000,6,1514.43,1516.35,1518.28,1506.81,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51228000,6,1529.89,1513.15,1529.73,1513.98,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51328000,6,1275.76,1709.77,1268.07,1723.11,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51432000,6,1411.47,1581.01,1420.36,1589.3,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51528000,6,1474.28,1501.91,1481.9,1502.6,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51628000,6,1512.17,1480.22,1519.33,1465.2,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51728000,6,1521.75,1471.92,1526.38,1466.94,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51828000,6,1480.69,1511.14,1482.9,1511.54,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51928000,6,1502.3,1489.81,1498.17,1497.61,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52028000,6,1520.06,1481.17,1517.86,1481.94,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52128000,6,1522.35,1488.23,1514.27,1488.53,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52228000,6,1527.9,1489.78,1524.61,1477.73,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52328000,6,1512.39,1494.79,1514.93,1497.07,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52428000,6,1489.26,1533.52,1485.27,1524.58,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52528000,6,1506.74,1505.34,1496.74,1516.99,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52628000,6,1512.83,1505.39,1509.52,1502.35,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52728000,6,1516.76,1495.11,1523.27,1495.63,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52828000,6,1509.47,1510.6,1505.52,1508.07,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52928000,6,1517.87,1509.03,1516.17,1493.4,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53028000,6,1515.85,1511.41,1508.91,1514.62,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53128000,6,1508.84,1512.97,1519.1,1502.73,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53228000,6,1515.94,1509.83,1510.79,1505.89,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53332000,6,1525.14,1497.78,1523.58,1499.35,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53428000,6,1525.2,1504.09,1522.41,1496.02,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53528000,6,1510.95,1520.61,1506.87,1519.75,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53632000,6,1517.13,1508.04,1512.75,1511.94,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53728000,6,1520.19,1507.26,1524.99,1500.07,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53828000,6,1520.01,1509.72,1508.42,1511.63,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53928000,6,1511.52,1517.61,1509.32,1515.91,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54028000,6,1511.6,1514.16,1513.05,1509.83,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54128000,6,1511.71,1507.57,1502.04,1505.37,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54228000,6,1505.05,1501.48,1502.28,1505.52,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54328000,6,1497.86,1500.02,1497.07,1505.81,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54428000,6,1486.06,1502.1,1493.74,1505.16,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54528000,6,1488.87,1500.19,1485.32,1503.45,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54628000,6,1500.48,1483.65,1500.69,1486.55,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54728000,6,1501.33,1484.57,1492.64,1493.66,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54828000,6,1534.95,1535.5,1535.48,1540.51,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54928000,6,1499.5,1493.61,1493.51,1503.78,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55028000,6,1666.36,1678.98,1661.73,1684.6,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55128000,6,1705.19,1726.91,1705.07,1730.27,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55228000,6,1687.59,1719.33,1696.17,1718.29,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55328000,6,1585.77,1567.59,1579.84,1569.91,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55428000,6,1522.12,1502.48,1520.96,1496.84,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55528000,6,1512.02,1493.68,1513.46,1493.56,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55628000,6,1501.0,1502.62,1501.96,1503.15,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55728000,6,1491.49,1512.1,1491.53,1508.53,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55828000,6,1498.66,1498.72,1494.91,1501.58,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55932000,6,1493.89,1501.8,1496.71,1492.4,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56032000,6,1496.34,1497.52,1495.77,1488.48,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56128000,6,1487.46,1497.91,1482.96,1500.91,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56228000,6,1495.52,1489.76,1494.45,1487.97,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56328000,6,1485.07,1491.79,1487.42,1497.79,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56428000,6,1501.6,1480.67,1494.97,1482.35,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56532000,6,1489.89,1488.36,1496.11,1483.42,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56632000,6,1497.58,1481.79,1498.27,1481.95,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56728000,6,1498.19,1489.15,1502.71,1486.14,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56828000,6,1501.22,1510.84,1512.29,1513.91,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56928000,6,1497.37,1526.55,1510.46,1518.88,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57028000,6,1509.8,1520.62,1514.68,1516.51,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57128000,6,1537.6,1531.03,1430.38,1415.94,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57232000,6,1330.51,1322.35,1002.15,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57328000,6,1344.25,1339.21,1000.0,1010.8,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
