timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
46376000,47.3966041297,8.5454221797,490.665,1.33887,-0.0,-9.72542,-1.05689,-0.0566822,0.108765,0.38223,0.485283,0.0,2,0,0,0
46576000,47.3965862566,8.54541921068,490.663,1.3176,-0.0,-9.73736,-1.06039,-0.0594858,0.108739,0.382265,0.485669,0.0,2,0,0,0
46776000,47.3965685953,8.54541626201,490.663,1.29718,-0.0,-9.73198,-1.06125,-0.0604287,0.108406,0.382292,0.48539,0.0,2,0,0,0
46976000,47.396551059,8.54541332689,490.664,1.27844,-0.0,-9.72655,-1.0602,-0.0601014,0.108355,0.382312,0.485776,0.0,2,0,0,0
47176000,47.3965335206,8.5454103944,490.665,1.25873,-0.0,-9.72529,-1.05914,-0.0564968,0.107818,0.382325,0.485491,0.0,2,0,0,0
47376000,47.3965159608,8.54540746576,490.664,1.2381,-0.0,-9.58908,-1.04741,-0.0757761,0.108984,0.382331,0.485882,0.0,2,0,0,0
47576000,47.3964989282,8.54540462225,490.668,1.22263,-0.0,-9.05176,-0.990204,-0.0518611,0.109223,0.382333,0.485599,0.0,2,0,0,0
47776000,47.3964825509,8.54540188419,490.67,1.20407,-0.0,-8.81544,-0.967496,-0.0589145,0.108083,0.38234,0.485313,0.0,2,0,0,0
47984000,47.3964658708,8.54539911395,490.673,1.1871,-0.0,-8.60485,-0.935175,-0.0821355,0.107252,0.382719,0.485963,0.0,2,0,0,0
48176000,47.3964513136,8.54539674513,490.679,1.17316,-0.0,-7.97612,-0.840999,-0.0811319,0.105528,0.382362,0.485408,0.0,2,0,0,0
48376000,47.3964374702,8.54539455736,490.681,1.15472,-0.0,-7.107,-0.716791,-0.0361555,0.106372,0.382389,0.485786,0.0,2,0,0,0
48576000,47.3964249352,8.54539264374,490.677,1.13156,-0.0,-6.33485,-0.622519,-0.0344523,0.108546,0.382447,0.485484,0.0,2,0,0,0
48776000,47.3964134188,8.54539092915,490.675,1.10913,-0.0,-5.81369,-0.565042,-0.0352258,0.108686,0.38255,0.485853,0.0,2,0,0,0
48976000,47.3964024248,8.54538929877,490.675,1.08926,-0.0,-5.56101,-0.547246,-0.0640725,0.108906,0.382692,0.485547,0.0,2,0,0,0
49176000,47.3963920066,8.54538773291,490.676,1.06964,-0.0,-5.3441,-0.549881,-0.0686639,0.105939,0.382835,0.485245,0.0,2,0,0,0
49376000,47.3963816569,8.54538614614,490.683,1.05682,-0.0,-5.75725,-0.617865,-0.0924551,0.103945,0.382963,0.485617,0.0,2,0,0,0
49584000,47.3963698856,8.54538431578,490.684,1.0376,-0.0,-6.62533,-0.721201,-0.0448254,0.10606,0.383408,0.485596,0.0,2,0,0,0
49776000,47.3963577564,8.54538241718,490.676,1.00998,-0.0,-7.52411,-0.82051,-0.0349863,0.107812,0.382959,0.485697,0.0,2,0,0,0
49984000,47.3963431495,8.54538011727,490.668,0.982147,-0.0,-8.49508,-0.930313,-0.0429278,0.109317,0.383115,0.48565,0.0,2,0,0,0
50176000,47.3963282974,8.54537774764,490.655,0.949768,-0.0,-9.22688,-1.01539,-0.00931065,0.109263,0.382488,0.485734,0.0,2,0,0,0
50376000,47.3963119135,8.54537510275,490.646,0.921387,-0.0,-9.59164,-1.05643,-0.0524358,0.108355,0.382225,0.485405,0.0,2,0,0,0
50576000,47.3962953973,8.54537240987,490.646,0.903656,-0.0,-9.6917,-1.06592,-0.0716135,0.108646,0.382049,0.48508,0.0,2,0,0,0
50776000,47.3962787697,8.54536966639,490.649,0.888458,-0.0,-9.70062,-1.06832,-0.0678452,0.108596,0.381977,0.485429,0.0,2,0,0,0
50976000,47.3962622051,8.54536690035,490.656,0.87735,-0.0,-9.36518,-1.03056,-0.0989533,0.107233,0.381979,0.485127,0.0,2,0,0,0
51176000,47.3962463683,8.54536427113,490.664,0.868439,-0.0,-8.629,-0.91712,-0.0847568,0.105792,0.38202,0.485494,0.0,2,0,0,0
51376000,47.396231652,8.54536192682,490.667,0.85376,-0.0,-7.78049,-0.778292,-0.0392258,0.109747,0.382048,0.485198,0.0,2,0,0,0
51576000,47.3962175608,8.54535974514,490.667,0.836823,-0.0,-7.56828,-0.754126,-0.0532275,0.111317,0.382026,0.485569,0.0,2,0,0,0
51776000,47.396203506,8.54535753914,490.67,0.823029,-0.0,-7.38186,-0.756085,-0.0650377,0.11172,0.38199,0.485203,0.0,2,0,0,0
51976000,47.3961902325,8.54535544815,490.675,0.811554,-0.0,-6.92066,-0.712208,-0.0575209,0.11092,0.381994,0.484732,0.0,2,0,0,0
52176000,47.3961779585,8.54535353428,490.678,0.798065,-0.0,-6.35559,-0.652642,-0.0475311,0.108756,0.382056,0.484829,0.0,2,0,0,0
52376000,47.3961666322,8.54535178244,490.681,0.785278,-0.0,-5.77828,-0.58982,-0.0457268,0.107539,0.382202,0.484215,0.0,2,0,0,0
52576000,47.3961562253,8.54535019307,490.683,0.7724,-0.0,-5.1908,-0.522609,-0.0420465,0.107468,0.382459,0.484197,0.0,2,0,0,0
52776000,47.3961467662,8.54534878214,490.686,0.759521,-0.0,-4.60865,-0.461555,-0.0410651,0.107399,0.382836,0.483526,0.0,2,0,0,0
52976000,47.3961383167,8.54534753629,490.69,0.74823,-0.0,-4.02117,-0.399869,-0.037296,0.107916,0.383318,0.483487,0.0,2,0,0,0
53176000,47.3961310124,8.54534649007,490.692,0.735413,-0.0,-3.41912,-0.338699,-0.034559,0.108007,0.383875,0.482852,0.0,2,0,0,0
53376000,47.3961248359,8.54534564415,490.694,0.723389,-0.0,-2.81707,-0.276042,-0.0315456,0.108274,0.384467,0.482261,0.0,2,0,0,0
53576000,47.3961197698,8.5453449696,490.698,0.712189,-0.0,-2.21634,-0.218095,-0.029437,0.108557,0.385052,0.482316,0.0,2,0,0,0
53776000,47.3961158263,8.54534445472,490.7,0.700317,-0.0,-1.60902,-0.159431,-0.0276241,0.108481,0.385597,0.48184,0.0,2,0,0,0
53984000,47.3961129335,8.54534411685,490.702,0.688293,-0.0,-0.972299,-0.0962182,-0.0226649,0.108248,0.386555,0.481651,0.0,2,0,0,0
54176000,47.3961113929,8.54534398709,490.702,0.674286,-0.0,-0.41305,-0.0376304,-0.00523275,0.107877,0.386466,0.481665,0.0,2,0,0,0
54376000,47.3961107371,8.54534399971,490.697,0.656525,-0.0,-0.0200888,-0.00166954,-0.0113676,0.107626,0.386767,0.481973,0.0,2,0,0,0
54576000,47.3961106783,8.54534409091,490.693,0.638763,-0.0,0.171497,0.0149013,-0.0219833,0.107687,0.386968,0.481763,0.0,2,0,0,0
54776000,47.3961110189,8.54534423284,490.686,0.619141,-0.0,0.25537,0.0177705,-0.0376255,0.108219,0.387061,0.481605,0.0,2,0,0,0
