timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
79804000,0,473961236,85453393,498105,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.03,0.01,-0.02,-0.01,10.4605,0,nan,nan,3,0,10
79904000,0,473961238,85453393,498113,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.02,0.01,-0.02,0.0,10.5303,0,nan,nan,3,0,10
80004000,0,473961238,85453393,498125,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.02,0.01,-0.01,0.0,10.6001,0,nan,nan,3,0,10
80104000,0,473961238,85453394,498122,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.02,0.01,-0.01,0.0,10.6874,0,nan,nan,3,0,10
80204000,0,473961238,85453393,498141,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.02,0.01,-0.01,0.0,10.7397,0,nan,nan,3,0,10
80304000,0,473961237,85453392,498141,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.01,0.01,-0.01,0.0,10.827,0,nan,nan,3,0,10
80404000,0,473961239,85453392,498134,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.01,0.01,0.0,0.0,10.9143,0,nan,nan,3,0,10
80504000,0,473961240,85453391,498116,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.01,0.01,0.0,0.0,10.9666,0,nan,nan,3,0,10
80604000,0,473961239,85453390,498113,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.01,0.01,0.0,0.0,10.9492,0,nan,nan,3,0,10
80704000,0,473961240,85453389,498123,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.01,0.01,0.0,0.0,10.8794,0,nan,nan,3,0,10
80804000,0,473961239,85453390,498128,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.01,0.01,-0.01,0.0,10.7223,0,nan,nan,3,0,10
80904000,0,473961239,85453389,498124,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.01,0.0,-0.01,0.0,10.5652,0,nan,nan,3,0,10
81004000,0,473961238,85453389,498124,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.01,0.0,-0.01,0.0,10.443,0,nan,nan,3,0,10
81104000,0,473961240,85453389,498128,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.04,0.03,-0.02,0.0,10.8794,0,nan,nan,3,0,10
81204000,0,473961243,85453388,498128,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.19,0.17,-0.07,-0.03,11.0713,0,nan,nan,3,0,10
81304000,0,473961245,85453387,498121,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.47,0.45,-0.15,-0.03,11.1062,0,nan,nan,3,0,10
81404000,0,473961251,85453384,498131,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.87,0.82,-0.28,-0.02,11.1062,0,nan,nan,3,0,10
81504000,0,473961255,85453381,498144,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,1.1,1.04,-0.36,-0.01,11.1062,0,nan,nan,3,0,10
81604000,0,473961266,85453377,498145,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,1.59,1.5,-0.53,0.0,11.1062,0,nan,nan,3,0,10
81704000,0,473961281,85453367,498151,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,2.1,1.98,-0.71,0.0,11.1062,0,nan,nan,3,0,10
81804000,0,473961301,85453355,498143,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,2.63,2.47,-0.9,0.0,11.0888,0,nan,nan,3,0,10
81904000,0,473961327,85453342,498142,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.16,2.96,-1.09,0.0,11.0888,0,nan,nan,3,0,10
82004000,0,473961356,85453325,498148,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.69,3.46,-1.28,0.0,11.0888,0,nan,nan,3,0,10
82104000,0,473961391,85453308,498148,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.23,3.96,-1.48,0.0,11.0888,0,nan,nan,3,0,10
82204000,0,473961430,85453288,498134,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.77,4.47,-1.67,0.01,11.0888,0,nan,nan,3,0,10
82304000,0,473961475,85453264,498123,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.32,4.98,-1.87,0.01,11.0888,0,nan,nan,3,0,10
82404000,0,473961523,85453237,498126,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.87,5.5,-2.07,0.01,11.0888,0,nan,nan,3,0,10
82504000,0,473961576,85453206,498139,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.42,6.01,-2.26,0.02,11.0888,0,nan,nan,3,0,10
82604000,0,473961636,85453173,498136,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.97,6.52,-2.46,0.02,11.0888,0,nan,nan,3,0,10
82704000,0,473961699,85453137,498125,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.52,7.04,-2.65,0.03,11.0888,0,nan,nan,3,0,10
82804000,0,473961767,85453098,498096,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.07,7.55,-2.84,0.03,11.0888,0,nan,nan,3,0,10
82904000,0,473961802,85453079,498102,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.35,7.81,-2.94,0.03,11.0888,0,nan,nan,3,0,10
83004000,0,473961878,85453035,498129,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.89,8.32,-3.12,0.04,11.0888,0,nan,nan,3,0,10
83104000,0,473961957,85452994,498112,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.4,8.8,-3.29,0.08,11.0888,0,nan,nan,3,0,10
83204000,0,473962044,85452946,498099,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.82,9.2,-3.43,0.1,11.0888,0,nan,nan,3,0,10
83304000,0,473962130,85452899,498097,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.11,9.48,-3.52,0.09,11.0888,0,nan,nan,3,0,10
83404000,0,473962219,85452850,498088,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.3,9.66,-3.57,0.07,11.0888,0,nan,nan,3,0,10
83504000,0,473962310,85452799,498072,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.41,9.77,-3.6,0.05,11.0888,0,nan,nan,3,0,10
83604000,0,473962403,85452751,498079,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.48,9.84,-3.61,0.05,11.0888,0,nan,nan,3,0,10
83704000,0,473962494,85452699,498051,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.53,9.89,-3.62,0.04,11.0888,0,nan,nan,3,0,10
83804000,0,473962588,85452649,498039,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.57,9.93,-3.61,0.04,11.0888,0,nan,nan,3,0,10
83904000,0,473962680,85452598,498034,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.6,9.97,-3.61,0.04,11.1062,0,nan,nan,3,0,10
84004000,0,473962775,85452547,498036,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.63,10.0,-3.6,0.04,11.1062,0,nan,nan,3,0,10
84104000,0,473962822,85452523,498042,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.63,10.01,-3.6,0.03,11.1062,0,nan,nan,3,0,10
84204000,0,473962914,85452474,498052,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.65,10.03,-3.58,0.03,11.1062,0,nan,nan,3,0,10
84304000,0,473963009,85452425,498037,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.66,10.04,-3.57,0.02,11.1062,0,nan,nan,3,0,10
84404000,0,473963102,85452375,498036,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.65,10.04,-3.56,0.02,11.1062,0,nan,nan,3,0,10
84504000,0,473963196,85452325,498026,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.64,10.03,-3.56,0.01,11.1062,0,nan,nan,3,0,10
84604000,0,473963291,85452278,498017,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.58,9.95,-3.6,0.0,11.1062,0,nan,nan,3,0,10
84704000,0,473963382,85452228,498028,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.41,9.75,-3.64,-0.02,11.0888,0,nan,nan,3,0,10
84804000,0,473963472,85452176,498037,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.11,9.42,-3.64,-0.04,11.0713,0,nan,nan,3,0,10
84904000,0,473963560,85452126,498041,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.71,9.02,-3.6,-0.04,11.0713,0,nan,nan,3,0,10
85004000,0,473963643,85452078,498033,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.25,8.56,-3.5,-0.04,11.0539,0,nan,nan,3,0,10
85104000,0,473963720,85452028,498045,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.75,8.07,-3.39,-0.04,11.0539,0,nan,nan,3,0,10
85204000,0,473963794,85451983,498062,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.24,7.57,-3.25,-0.04,11.0364,0,nan,nan,3,0,10
85304000,0,473963861,85451941,498055,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.72,7.07,-3.1,-0.05,11.0364,0,nan,nan,3,0,10
85404000,0,473963925,85451898,498070,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.19,6.56,-2.95,-0.04,11.019,0,nan,nan,3,0,10
85504000,0,473963955,85451879,498073,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.94,6.31,-2.88,-0.04,11.019,0,nan,nan,3,0,10
85604000,0,473964012,85451839,498068,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.45,5.84,-2.74,-0.03,11.0015,0,nan,nan,3,0,10
85704000,0,473964064,85451800,498076,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.01,5.41,-2.61,-0.03,11.0015,0,nan,nan,3,0,10
85804000,0,473964114,85451766,498082,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.6,5.02,-2.48,-0.03,10.9841,0,nan,nan,3,0,10
85904000,0,473964159,85451733,498079,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.22,4.65,-2.36,-0.03,10.9841,0,nan,nan,3,0,10
86004000,0,473964201,85451700,498086,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.85,4.3,-2.25,-0.03,10.9666,0,nan,nan,3,0,10
86104000,0,473964240,85451669,498077,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.48,3.94,-2.13,-0.02,10.9492,0,nan,nan,3,0,10
86204000,0,473964275,85451640,498081,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.12,3.59,-2.01,-0.02,10.9317,0,nan,nan,3,0,10
86304000,0,473964308,85451614,498096,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.76,3.25,-1.89,-0.01,10.9143,0,nan,nan,3,0,10
86404000,0,473964337,85451588,498110,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.41,2.91,-1.78,-0.01,10.8968,0,nan,nan,3,0,10
86504000,0,473964362,85451564,498112,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.06,2.56,-1.66,0.0,10.8619,0,nan,nan,3,0,10
86604000,0,473964385,85451543,498109,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,2.71,2.22,-1.55,0.0,10.8445,0,nan,nan,3,0,10
86704000,0,473964395,85451532,498102,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,2.54,2.05,-1.49,0.0,10.8096,0,nan,nan,3,0,10
86804000,0,473964411,85451512,498096,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,2.2,1.71,-1.38,0.01,10.7746,0,nan,nan,3,0,10
86904000,0,473964426,85451495,498093,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,1.86,1.37,-1.27,0.02,10.7048,0,nan,nan,3,0,10
87004000,0,473964438,85451479,498088,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,1.54,1.02,-1.15,0.02,10.6001,0,nan,nan,3,0,10
87104000,0,473964445,85451463,498107,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,1.23,0.66,-1.03,0.01,10.443,0,nan,nan,3,0,10
87204000,0,473964451,85451447,498097,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.94,0.25,-0.9,0.01,10.1463,0,nan,nan,3,0,10
87304000,0,473964450,85451435,498095,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.78,-0.2,-0.75,0.03,9.60531,0,nan,nan,3,0,10
87404000,0,473964447,85451429,498082,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.92,-0.7,-0.6,0.04,9.01192,0,nan,nan,3,0,10
87504000,0,473964437,85451418,498069,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,1.3,-1.22,-0.43,0.06,8.64541,0,nan,nan,3,0,10
87604000,0,473964424,85451415,498054,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,1.77,-1.75,-0.26,0.07,8.45343,0,nan,nan,3,0,10
87704000,0,473964404,85451414,498055,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,2.29,-2.28,-0.09,0.08,8.34871,0,nan,nan,3,0,10
87804000,0,473964381,85451415,498062,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,2.82,-2.82,0.07,0.08,3.10659,0,nan,nan,3,0,10
87904000,0,473964350,85451415,498046,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.35,-3.35,0.24,0.08,3.05424,0,nan,nan,3,0,10
88004000,0,473964316,85451419,498033,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.9,-3.87,0.41,0.09,3.01933,0,nan,nan,3,0,10
88104000,0,473964299,85451424,498038,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.17,-4.14,0.5,0.09,3.01933,0,nan,nan,3,0,10
88204000,0,473964257,85451431,498040,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.71,-4.67,0.67,0.09,2.98443,0,nan,nan,3,0,10
88304000,0,473964212,85451439,498008,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.26,-5.19,0.83,0.1,2.96697,0,nan,nan,3,0,10
88404000,0,473964160,85451453,497998,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.81,-5.72,1.0,0.1,2.96697,0,nan,nan,3,0,10
88504000,0,473964104,85451470,497991,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.35,-6.24,1.17,0.1,2.94952,0,nan,nan,3,0,10
88604000,0,473964044,85451486,497974,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.89,-6.76,1.34,0.1,2.93207,0,nan,nan,3,0,10
88704000,0,473963979,85451506,497965,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.42,-7.27,1.5,0.1,2.93207,0,nan,nan,3,0,10
88804000,0,473963909,85451528,497945,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.96,-7.78,1.66,0.1,2.91461,0,nan,nan,3,0,10
88904000,0,473963835,85451551,497954,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.5,-8.3,1.83,0.1,2.91461,0,nan,nan,3,0,10
89004000,0,473963753,85451576,497933,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.04,-8.81,1.99,0.1,2.91461,0,nan,nan,3,0,10
89104000,0,473963668,85451606,497922,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.56,-9.32,2.15,0.12,2.89716,0,nan,nan,3,0,10
89204000,0,473963580,85451636,497889,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.03,-9.76,2.29,0.16,2.89716,0,nan,nan,3,0,10
89304000,0,473963486,85451667,497891,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.39,-10.11,2.39,0.15,2.89716,0,nan,nan,3,0,10
89404000,0,473963438,85451686,497885,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.52,-10.23,2.42,0.14,2.89716,0,nan,nan,3,0,10
89504000,0,473963342,85451720,497872,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.69,-10.4,2.47,0.11,2.89716,0,nan,nan,3,0,10
89604000,0,473963245,85451753,497858,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.78,-10.49,2.5,0.09,2.89716,0,nan,nan,3,0,10
89704000,0,473963145,85451790,497843,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.84,-10.54,2.51,0.07,2.89716,0,nan,nan,3,0,10
89804000,0,473963047,85451826,497827,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.86,-10.57,2.51,0.05,2.89716,0,nan,nan,3,0,10
89904000,0,473962949,85451860,497819,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.88,-10.58,2.52,0.04,2.89716,0,nan,nan,3,0,10
90004000,0,473962850,85451895,497813,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.88,-10.58,2.52,0.03,2.89716,0,nan,nan,3,0,10
90104000,0,473962752,85451928,497825,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.88,-10.59,2.51,0.01,2.89716,0,nan,nan,3,0,10
90204000,0,473962652,85451963,497849,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.88,-10.59,2.5,0.0,2.89716,0,nan,nan,3,0,10
90304000,0,473962553,85451998,497828,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.88,-10.59,2.49,0.0,2.89716,0,nan,nan,3,0,10
90404000,0,473962453,85452032,497824,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.87,-10.58,2.48,-0.01,2.89716,0,nan,nan,3,0,10
90504000,0,473962353,85452067,497831,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.86,-10.58,2.47,-0.02,2.89716,0,nan,nan,3,0,10
90604000,0,473962256,85452100,497842,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.84,-10.56,2.45,-0.03,2.89716,0,nan,nan,3,0,10
90704000,0,473962206,85452117,497842,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.83,-10.55,2.45,-0.03,2.89716,0,nan,nan,3,0,10
90804000,0,473962107,85452151,497837,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.81,-10.53,2.44,-0.04,2.89716,0,nan,nan,3,0,10
90904000,0,473962007,85452186,497850,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.78,-10.5,2.42,-0.05,2.89716,0,nan,nan,3,0,10
91004000,0,473961912,85452218,497847,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.75,-10.47,2.41,-0.05,2.91461,0,nan,nan,3,0,10
91104000,0,473961814,85452252,497869,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.72,-10.44,2.4,-0.06,2.91461,0,nan,nan,3,0,10
91204000,0,473961716,85452286,497863,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.68,-10.42,2.38,-0.06,2.91461,0,nan,nan,3,0,10
91304000,0,473961618,85452318,497870,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.65,-10.39,2.36,-0.06,2.91461,0,nan,nan,3,0,10
91404000,0,473961521,85452352,497864,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.62,-10.36,2.35,-0.07,2.91461,0,nan,nan,3,0,10
91504000,0,473961424,85452381,497875,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.59,-10.33,2.34,-0.07,2.91461,0,nan,nan,3,0,10
91604000,0,473961327,85452414,497915,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.56,-10.3,2.32,-0.06,2.91461,0,nan,nan,3,0,10
91704000,0,473961232,85452447,497917,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.54,-10.28,2.31,-0.06,2.91461,0,nan,nan,3,0,10
91804000,0,473961137,85452481,497880,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.51,-10.25,2.3,-0.06,2.91461,0,nan,nan,3,0,10
91904000,0,473961088,85452496,497890,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.49,-10.24,2.29,-0.06,2.91461,0,nan,nan,3,0,10
92004000,0,473960992,85452528,497918,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.46,-10.21,2.28,-0.06,2.91461,0,nan,nan,3,0,10
92104000,0,473960897,85452557,497910,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.43,-10.18,2.26,-0.05,2.91461,0,nan,nan,3,0,10
92204000,0,473960801,85452586,497927,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.4,-10.15,2.25,-0.05,2.91461,0,nan,nan,3,0,10
92304000,0,473960706,85452619,497934,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.37,-10.12,2.24,-0.04,2.91461,0,nan,nan,3,0,10
92404000,0,473960611,85452651,497953,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.34,-10.09,2.23,-0.04,2.91461,0,nan,nan,3,0,10
92504000,0,473960518,85452683,497955,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.31,-10.07,2.22,-0.04,2.91461,0,nan,nan,3,0,10
92604000,0,473960422,85452714,497946,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.28,-10.04,2.21,-0.03,2.91461,0,nan,nan,3,0,10
92704000,0,473960329,85452745,497949,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.26,-10.02,2.2,-0.03,2.91461,0,nan,nan,3,0,10
92804000,0,473960236,85452775,497963,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.23,-10.01,2.11,-0.05,2.93207,0,nan,nan,3,0,10
92904000,0,473960142,85452802,497971,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.19,-10.01,1.89,-0.06,2.94952,0,nan,nan,3,0,10
93004000,0,473960048,85452825,497992,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.12,-10.0,1.54,-0.05,2.98443,0,nan,nan,3,0,10
93104000,0,473959954,85452845,497972,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.03,-9.97,1.11,-0.03,3.01933,0,nan,nan,3,0,10
93204000,0,473959862,85452856,497979,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.9,-9.88,0.64,-0.01,3.07169,0,nan,nan,3,0,10
93304000,0,473959815,85452860,497964,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.82,-9.81,0.4,-0.01,3.08914,0,nan,nan,3,0,10
93404000,0,473959723,85452865,497970,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.63,-9.63,-0.07,0.0,8.31381,0,nan,nan,3,0,10
93504000,0,473959635,85452859,497960,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.4,-9.39,-0.52,0.0,8.36616,0,nan,nan,3,0,10
93604000,0,473959550,85452849,497962,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.16,-9.1,-0.97,0.0,8.41852,0,nan,nan,3,0,10
93704000,0,473959466,85452833,497986,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.91,-8.8,-1.42,0.0,8.47088,0,nan,nan,3,0,10
93804000,0,473959384,85452809,497966,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.68,-8.48,-1.86,0.01,8.52324,0,nan,nan,3,0,10
93904000,0,473959307,85452778,497971,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.48,-8.16,-2.32,0.01,8.5756,0,nan,nan,3,0,10
94004000,0,473959231,85452744,497970,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.31,-7.83,-2.77,0.02,8.64541,0,nan,nan,3,0,10
94104000,0,473959161,85452705,497968,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.17,-7.5,-3.23,0.02,8.71522,0,nan,nan,3,0,10
94204000,0,473959090,85452658,497967,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.06,-7.17,-3.68,0.03,8.78503,0,nan,nan,3,0,10
94304000,0,473959025,85452603,497962,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.99,-6.84,-4.13,0.03,8.85484,0,nan,nan,3,0,10
94404000,0,473958964,85452542,497952,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.95,-6.5,-4.58,0.04,8.92465,0,nan,nan,3,0,10
94504000,0,473958933,85452509,497953,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.94,-6.32,-4.8,0.04,8.95956,0,nan,nan,3,0,10
94604000,0,473958874,85452440,497933,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.96,-5.98,-5.25,0.05,9.02937,0,nan,nan,3,0,10
94704000,0,473958820,85452364,497932,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.01,-5.63,-5.69,0.06,9.09918,0,nan,nan,3,0,10
94804000,0,473958768,85452282,497919,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.09,-5.28,-6.13,0.07,9.16899,0,nan,nan,3,0,10
94904000,0,473958721,85452195,497930,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.21,-4.93,-6.56,0.07,9.2388,0,nan,nan,3,0,10
95004000,0,473958678,85452102,497918,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.36,-4.57,-6.99,0.08,9.29116,0,nan,nan,3,0,10
95104000,0,473958637,85452003,497913,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.54,-4.22,-7.42,0.08,9.36097,0,nan,nan,3,0,10
95204000,0,473958597,85451896,497907,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.77,-3.88,-7.86,0.08,9.41333,0,nan,nan,3,0,10
95304000,0,473958562,85451788,497896,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.03,-3.54,-8.31,0.09,9.46569,0,nan,nan,3,0,10
95404000,0,473958532,85451669,497888,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.32,-3.2,-8.75,0.09,9.51805,0,nan,nan,3,0,10
95504000,0,473958503,85451545,497886,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.62,-2.86,-9.19,0.1,9.57041,0,nan,nan,3,0,10
95604000,0,473958475,85451415,497863,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.92,-2.54,-9.59,0.13,9.62276,0,nan,nan,3,0,10
95704000,0,473958455,85451278,497849,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.19,-2.28,-9.93,0.14,9.65767,0,nan,nan,3,0,10
95804000,0,473958434,85451138,497835,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.38,-2.08,-10.17,0.12,9.67512,0,nan,nan,3,0,10
95904000,0,473958424,85451066,497832,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.44,-2.01,-10.24,0.1,9.67512,0,nan,nan,3,0,10
96004000,0,473958405,85450926,497818,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.51,-1.91,-10.33,0.08,9.69258,0,nan,nan,3,0,10
96104000,0,473958389,85450785,497814,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.53,-1.84,-10.37,0.06,9.69258,0,nan,nan,3,0,10
96204000,0,473958373,85450639,497806,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.54,-1.8,-10.39,0.04,9.71003,0,nan,nan,3,0,10
