%timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
30780000,0.0,0.0,0.00642513,0.0,0.999995,0.0,0.0,0.00321256,0.0,0.0,-0.0,1,0,0,0,0,0
30876000,0.0,0.0,0.00586254,0.0,0.999996,0.0,0.0,0.00293127,0.0,0.0,-0.0,1,0,0,0,0,0
30992000,0.0,0.0,0.00573218,0.0,0.999996,0.0,0.0,0.00286608,0.0,0.0,-0.0,1,0,0,0,0,0
31092000,0.0,0.0,0.00582799,0.0,0.999996,0.0,0.0,0.00291399,0.0,0.0,-0.0,1,0,0,0,0,0
31188000,0.0,0.0,0.00587764,0.0,0.999996,0.0,0.0,0.00293881,0.0,0.0,-0.0,1,0,0,0,0,0
31284000,0.0,0.0,0.00574126,0.0,0.999996,0.0,0.0,0.00287062,0.0,0.0,-0.0,1,0,0,0,0,0
31380000,0.0,0.0,0.00582121,0.0,0.999996,0.0,0.0,0.0029106,0.0,0.0,-0.0,1,0,0,0,0,0
31496000,0.0,0.0,0.00564068,0.0,0.999996,0.0,0.0,0.00282034,0.0,0.0,-0.0,1,0,0,0,0,0
31592000,0.0,0.0,0.00556806,0.0,0.999996,0.0,0.0,0.00278403,0.0,0.0,-0.0,1,0,0,0,0,0
31692000,0.0,0.0,0.00531536,0.0,0.999996,0.0,0.0,0.00265768,0.0,0.0,-0.0,1,0,0,0,0,0
31788000,0.0,0.0,0.00514536,0.0,0.999997,0.0,0.0,0.00257268,0.0,0.0,-0.0,1,0,0,0,0,0
31884000,0.0,0.0,0.00518382,0.0,0.999997,0.0,0.0,0.0025919,0.0,0.0,-0.0,1,0,0,0,0,0
31980000,-0.000221974,0.209439,0.00540616,0.0,0.994518,-0.000392927,0.104528,0.00269987,0.0,0.0,-0.522969,1,0,0,0,0,0
32096000,-0.000206013,0.209439,0.00551071,0.0,0.994518,-0.000390454,0.104528,0.00275102,0.0,0.0,-0.553306,1,0,0,0,0,0
32192000,-0.000207084,0.209439,0.00557485,0.0,0.994518,-0.000394339,0.104528,0.00278297,0.0,0.0,-0.570446,1,0,0,0,0,0
32292000,-0.000285317,0.209439,0.00525913,0.0,0.994518,-0.000416741,0.104528,0.00263007,0.0,0.0,-0.595999,1,0,0,0,0,0
32388000,-0.000328392,0.209439,0.00506554,0.0,0.994519,-0.000428042,0.104528,0.00253606,0.0,0.0,-0.62844,1,0,0,0,0,0
32484000,-0.000340778,0.209439,0.0050665,0.0,0.994519,-0.000434251,0.104528,0.00253718,0.0,0.0,-0.649369,1,0,0,0,0,0
32580000,-0.00100975,0.785398,0.00547102,-0.0,0.923876,-0.00151328,0.38268,0.00272049,0.0,0.0,-0.830723,1,0,0,0,0,0
32676000,-0.000830235,0.785398,0.00547102,-0.0,0.923876,-0.00143035,0.382681,0.00268614,0.0,0.0,-0.543295,1,0,0,0,0,0
32796000,-0.0012742,0.785397,0.00547102,-0.0,0.923875,-0.00163544,0.38268,0.00277109,0.0,0.0,-0.604647,1,0,0,0,0,0
32892000,-0.0014127,0.785397,0.00547102,-0.0,0.923875,-0.00169941,0.38268,0.00279759,0.0,0.0,-0.654235,1,0,0,0,0,0
32988000,-0.00145098,0.785397,0.00547102,0.0,0.923875,-0.0017171,0.38268,0.00280491,0.0,0.0,-0.290555,1,0,0,0,0,0
33084000,-0.00154038,0.785397,0.00547102,0.0,0.923875,-0.00175839,0.382679,0.00282202,0.0,0.0,-0.561262,1,0,0,0,0,0
33180000,-0.00124697,0.785397,0.00547102,0.0,0.923875,-0.00162285,0.38268,0.00276588,0.0,0.0,-0.556099,1,0,0,0,0,0
33296000,-0.00257306,0.785395,0.00547102,0.0,0.923874,-0.00223542,0.382677,0.00301961,0.0,0.0,-0.61409,1,0,0,0,0,0
33392000,-0.00277952,0.785394,0.00547102,0.0,0.923874,-0.00233079,0.382676,0.00305911,0.0,0.0,-0.601136,1,0,0,0,0,0
33492000,-0.00241056,0.681402,0.00547102,0.0,0.942515,-0.00205006,0.334143,0.00298101,0.0,0.0,-0.589954,1,0,0,0,0,0
33588000,-0.000861739,0.39788,0.00547102,0.0,0.980273,-0.000962988,0.197628,0.00276671,0.0,0.0,-0.658776,1,0,0,0,0,0
33684000,-0.00221905,0.206017,0.00547102,-0.0,0.994695,-0.00138492,0.102823,0.00283509,0.0,0.0,-0.738704,1,0,0,0,0,0
33780000,0.0,0.0,0.0069864,0.15514,0.999994,0.0,0.0,0.00349319,0.0,0.0,-1.0,1,0,0,0,0,0
33896000,-0.0210983,0.0692781,0.0130243,0.15514,0.999321,-0.0107679,0.0345608,0.00687318,0.0,0.0,-0.653713,1,0,0,0,0,0
33992000,-0.0524509,0.163272,0.0219512,0.217197,0.996243,-0.0270282,0.0812257,0.0130733,0.0,0.0,-0.520489,1,0,0,0,0,0
34092000,-0.0850075,0.191419,0.0354554,0.217197,0.994296,-0.0439823,0.0947123,0.0216897,0.0,0.0,-0.510072,1,0,0,0,0,0
34188000,-0.111956,0.170448,0.0505963,0.15514,0.994371,-0.0578777,0.0835503,0.0299251,0.0,0.0,-0.515838,1,0,0,0,0,0
34284000,-0.133179,0.138073,0.0679514,0.15514,0.994677,-0.0686817,0.0665339,0.0384005,0.0,0.0,-0.521944,1,0,0,0,0,0
34380000,-0.151331,0.115042,0.0868645,0.15514,0.994362,-0.0778862,0.0539939,0.0475645,0.0,0.0,-0.524752,1,0,0,0,0,0
34496000,-0.218663,0.138717,0.105709,-0.0,0.989855,-0.112339,0.0630424,0.0599397,0.0,0.0,-0.385286,1,0,0,0,0,0
34592000,-0.523137,0.487558,0.10808,0.0,0.932684,-0.263178,0.219266,0.11296,0.0,0.0,-0.156797,1,0,0,0,0,0
34692000,-0.289996,0.377197,0.10808,0.0,0.969078,-0.151741,0.177578,0.0795489,0.0,0.0,-0.134698,1,0,0,0,0,0
34788000,-0.0309282,0.0764789,0.10808,0.0,0.997659,-0.0174943,0.0373351,0.0545579,0.0,0.0,-0.46383,1,0,0,0,0,0
34884000,0.0577809,0.00764033,0.10808,0.0,0.998122,0.0286378,0.00537323,0.0538805,0.0,0.0,-0.514176,1,0,0,0,0,0
34980000,0.0584415,0.0164898,0.10808,0.0,0.998093,0.0287278,0.00980727,0.0537481,0.0,0.0,-0.493928,1,0,0,0,0,0
35096000,0.0220466,0.0497678,0.10808,0.0,0.998185,0.00965973,0.0254387,0.0537197,0.0,0.0,-0.493775,1,0,0,0,0,0
35192000,-0.000117345,0.0680901,0.10808,0.0,0.997961,-0.00189709,0.0339856,0.0539843,0.0,0.0,-0.493601,1,0,0,0,0,0
35292000,-0.00936254,0.0791494,0.10808,0.0,0.997737,-0.00680775,0.0392535,0.0541556,0.0,0.0,-0.493792,1,0,0,0,0,0
35388000,-0.00318098,0.0809866,0.10808,0.0,0.997717,-0.00377345,0.0403372,0.0540335,0.0,0.0,-0.494148,1,0,0,0,0,0
35484000,0.003002,0.0783981,0.10808,0.0,0.997775,-0.000619082,0.0392128,0.0539133,0.0,0.0,-0.494868,1,0,0,0,0,0
35580000,0.00723444,0.0771049,0.10808,0.0,0.997799,0.00152742,0.0386816,0.0538339,0.0,0.0,-0.495163,1,0,0,0,0,0
35676000,0.00789859,0.0792277,0.10808,0.0,0.997757,0.00180132,0.0397585,0.0538146,0.0,0.0,-0.49473,1,0,0,0,0,0
35792000,0.00987091,0.0751973,0.10808,0.0,0.997832,0.00289441,0.0378008,0.0537895,0.0,0.0,-0.495426,1,0,0,0,0,0
35892000,0.0116881,0.0728962,0.10808,0.0,0.997871,0.00386341,0.0367017,0.0537641,0.0,0.0,-0.49517,1,0,0,0,0,0
35988000,0.0142929,0.0700096,0.10808,0.0,0.997917,0.00524129,0.0353314,0.0537294,0.0,0.0,-0.494883,1,0,0,0,0,0
36084000,0.015403,0.0680562,0.10808,0.0,0.997947,0.00584815,0.0343866,0.0537191,0.0,0.0,-0.494227,1,0,0,0,0,0
36180000,0.0166737,0.0704687,0.10808,0.0,0.997902,0.00641676,0.0356245,0.0536849,0.0,0.0,-0.493873,1,0,0,0,0,0
36296000,0.0170699,0.0796182,0.10808,0.0,0.997731,0.00636607,0.0401997,0.0536296,0.0,0.0,-0.492694,1,0,0,0,0,0
36392000,0.0195765,0.0813859,0.10808,0.0,0.997687,0.00756844,0.0411486,0.0535687,0.0,0.0,-0.49283,1,0,0,0,0,0
36492000,0.0199114,0.0847806,0.10808,0.0,0.997617,0.00764321,0.0428509,0.0535411,0.0,0.0,-0.492496,1,0,0,0,0,0
36588000,0.0185274,0.0884306,0.10808,0.0,0.997543,0.00685364,0.0446343,0.0535496,0.0,0.0,-0.492929,1,0,0,0,0,0
36684000,0.0201367,0.0875275,0.10808,0.0,0.997557,0.00768088,0.044227,0.0535193,0.0,0.0,-0.493499,1,0,0,0,0,0
36780000,0.0200348,0.0842856,0.10808,0.0,0.997626,0.00771822,0.0426073,0.0535415,0.0,0.0,-0.493429,1,0,0,0,0,0
36896000,0.0187995,0.085941,0.10808,0.0,0.997596,0.00705708,0.0433999,0.0535581,0.0,0.0,-0.493128,1,0,0,0,0,0
36992000,0.0176785,0.0862412,0.10808,0.0,0.997594,0.00648976,0.0435196,0.0535808,0.0,0.0,-0.49386,1,0,0,0,0,0
37092000,0.0170642,0.0841817,0.10808,0.0,0.997639,0.00623927,0.0424759,0.0536053,0.0,0.0,-0.492637,1,0,0,0,0,0
37188000,0.0169611,0.0842974,0.10808,0.0,0.997637,0.00618469,0.0425308,0.0536068,0.0,0.0,-0.492973,1,0,0,0,0,0
37284000,0.0156373,0.0868367,0.10808,0.0,0.997587,0.00545544,0.0437619,0.0536221,0.0,0.0,-0.492651,1,0,0,0,0,0
37380000,0.0134596,0.0894829,0.10808,0.0,0.997535,0.00429742,0.0450233,0.0536577,0.0,0.0,-0.493074,1,0,0,0,0,0
37496000,0.014506,0.0886657,0.10808,0.0,0.99755,0.00484151,0.0446438,0.0536381,0.0,0.0,-0.492474,1,0,0,0,0,0
37592000,0.0144562,0.0938507,0.10808,0.0,0.997433,0.00467592,0.0472284,0.0536141,0.0,0.0,-0.492541,1,0,0,0,0,0
37692000,0.0133073,0.100776,0.10808,0.0,0.997269,0.00391504,0.050651,0.0536092,0.0,0.0,-0.493284,1,0,0,0,0,0
37788000,0.0133843,0.104172,0.10808,0.0,0.997182,0.00386126,0.052346,0.0535912,0.0,0.0,-0.49317,1,0,0,0,0,0
37884000,0.0119366,0.104207,0.10808,0.0,0.997184,0.0031385,0.0523249,0.0536289,0.0,0.0,-0.494334,1,0,0,0,0,0
37980000,0.0137914,0.103596,0.10808,0.0,0.997197,0.00407987,0.05207,0.0535833,0.0,0.0,-0.493882,1,0,0,0,0,0
38096000,0.0151313,0.099643,0.10808,0.0,0.997293,0.00485532,0.0501349,0.0535688,0.0,0.0,-0.4933,1,0,0,0,0,0
38192000,0.0144605,0.101012,0.10808,0.0,0.997261,0.00448365,0.0507994,0.0535788,0.0,0.0,-0.496587,1,0,0,0,0,0
38292000,0.0122616,0.0989593,0.10808,0.0,0.997316,0.0034429,0.0497171,0.0536437,0.0,0.0,-0.500275,1,0,0,0,0,0
38388000,0.0128294,0.0954234,0.10808,0.0,0.9974,0.00382196,0.0479691,0.0536455,0.0,0.0,-0.500007,1,0,0,0,0,0
38484000,0.0136922,0.0916564,0.10808,0.0,0.997485,0.00435447,0.0461136,0.0536424,0.0,0.0,-0.500626,1,0,0,0,0,0
38580000,0.0140146,0.0930373,0.10808,0.0,0.997453,0.00447777,0.0468109,0.0536284,0.0,0.0,-0.49917,1,0,0,0,0,0
38696000,0.0126261,0.0969079,0.10808,0.0,0.997365,0.00368028,0.0487039,0.0536438,0.0,0.0,-0.49742,1,0,0,0,0,0
38792000,0.0105704,0.102908,0.10808,0.0,0.997219,0.00249252,0.0516406,0.0536699,0.0,0.0,-0.497443,1,0,0,0,0,0
38892000,0.00750658,0.109722,0.10808,0.0,0.997042,0.000780442,0.0549553,0.0537264,0.0,0.0,-0.4957,1,0,0,0,0,0
38988000,0.00567392,0.114614,0.10808,0.0,0.996906,-0.000265489,0.0573448,0.0537624,0.0,0.0,-0.494803,1,0,0,0,0,0
39084000,0.00488922,0.113692,0.10808,0.0,0.996932,-0.0006317,0.0568642,0.0537875,0.0,0.0,-0.495051,1,0,0,0,0,0
39180000,0.00434566,0.10874,0.10808,0.0,0.997069,-0.000768804,0.0543807,0.0538157,0.0,0.0,-0.49403,1,0,0,0,0,0
39296000,0.00542307,0.101869,0.10808,0.0,0.997249,-4.58781e-05,0.050984,0.0538055,0.0,0.0,-0.503334,1,0,0,0,0,0
39392000,0.00636363,0.102631,0.10808,0.0,0.99723,0.000402481,0.0513895,0.0537792,0.0,0.0,-0.495535,1,0,0,0,0,0
39492000,0.00409772,0.0991742,0.10808,-0.0,0.997316,-0.00063392,0.0496049,0.0538457,0.0,0.0,-0.523786,1,0,0,0,0,0
39588000,0.00138123,0.0682954,0.10808,-0.0,0.997959,-0.00115487,0.0341285,0.0539585,0.0,0.0,-0.67478,1,0,0,0,0,0
39684000,8.70303e-05,0.0734726,0.10808,-0.0,0.997867,-0.00194039,0.0366768,0.0539755,0.0,0.0,-0.586621,1,0,0,0,0,0
39780000,0.00126937,0.103409,0.10808,-0.0,0.997207,-0.00215859,0.0516404,0.0539086,0.0,0.0,-0.504521,1,0,0,0,0,0
39896000,0.00253924,0.110824,0.10808,-0.0,0.997011,-0.00172564,0.0553711,0.0538604,0.0,0.0,-0.496505,1,0,0,0,0,0
39992000,0.00606734,0.102736,0.10808,-0.0,0.997227,0.000251892,0.0514341,0.0537865,0.0,0.0,-0.496345,1,0,0,0,0,0
40092000,0.00398026,0.0897885,0.10808,-0.0,0.997537,-0.000438859,0.044921,0.0538699,0.0,0.0,-0.534209,1,0,0,0,0,0
40188000,0.0043636,0.104451,0.10808,-0.0,0.997183,-0.000643948,0.052243,0.0538261,0.0,0.0,-0.500067,1,0,0,0,0,0
40284000,0.00311751,0.111892,0.10808,-0.0,0.996981,-0.00146623,0.0559193,0.053842,0.0,0.0,-0.495568,1,0,0,0,0,0
40380000,0.00275298,0.115505,0.10808,-0.0,0.996879,-0.00174548,0.0577101,0.0538441,0.0,0.0,-0.495866,1,0,0,0,0,0
40496000,0.00214379,0.115305,0.10808,-0.0,0.996884,-0.00204373,0.0575941,0.0538621,0.0,0.0,-0.496032,1,0,0,0,0,0
40592000,0.00219957,0.116746,0.10808,-0.0,0.996842,-0.00205482,0.0583137,0.0538575,0.0,0.0,-0.496707,1,0,0,0,0,0
40692000,-0.000447685,0.145001,0.10808,-0.0,0.995916,-0.00413551,0.0723192,0.0538879,0.0,0.0,-0.405844,1,0,0,0,0,0
40788000,-0.00444536,0.226482,0.10808,0.0,0.992129,-0.00830869,0.112715,0.0539183,0.0,0.0,-0.312795,1,0,0,0,0,0
40884000,-0.000273152,0.184104,0.10808,0.0,0.994312,-0.00510085,0.0917807,0.0537974,0.0,0.0,-0.381818,1,0,0,0,0,0
40980000,0.00111562,0.100493,0.10808,0.0,0.997281,-0.00215656,0.0501821,0.0539174,0.0,0.0,-0.473919,1,0,0,0,0,0
41096000,0.000890302,0.0788322,0.10808,0.0,0.997765,-0.0016843,0.0393724,0.0539541,0.0,0.0,-0.486177,1,0,0,0,0,0
41192000,0.000641013,0.08821,0.10808,0.0,0.99757,-0.00206177,0.0440436,0.0539469,0.0,0.0,-0.484517,1,0,0,0,0,0
41292000,0.0018088,0.0984301,0.10808,0.0,0.997333,-0.00175522,0.0491721,0.0539037,0.0,0.0,-0.483173,1,0,0,0,0,0
41388000,0.00125382,0.107326,0.10808,0.0,0.997104,-0.00227205,0.0535928,0.0539022,0.0,0.0,-0.485875,1,0,0,0,0,0
41484000,0.00121745,0.115852,0.10808,0.0,0.996867,-0.00252022,0.0578418,0.0538878,0.0,0.0,-0.486946,1,0,0,0,0,0
41580000,0.00176811,0.116504,0.10808,0.0,0.996849,-0.00226335,0.0581817,0.0538705,0.0,0.0,-0.488781,1,0,0,0,0,0
41676000,0.00120159,0.116844,0.10808,0.0,0.996838,-0.00255491,0.0583361,0.0538864,0.0,0.0,-0.49097,1,0,0,0,0,0
41792000,0.0014993,0.11796,0.10808,0.0,0.996806,-0.00243663,0.0589003,0.0538755,0.0,0.0,-0.491076,1,0,0,0,0,0
41892000,8.67198e-05,0.121076,0.10808,0.0,0.996711,-0.00322466,0.060415,0.053912,0.0,0.0,-0.491769,1,0,0,0,0,0
41988000,-0.00243074,0.122826,0.10808,0.0,0.996653,-0.00452635,0.0612192,0.0539862,0.0,0.0,-0.492757,1,0,0,0,0,0
42084000,-0.000607266,0.120845,0.10808,0.0,0.996717,-0.00356428,0.0602811,0.0539333,0.0,0.0,-0.493666,1,0,0,0,0,0
42180000,0.00109414,0.115731,0.10808,0.0,0.99687,-0.00257843,0.0577784,0.0538916,0.0,0.0,-0.493377,1,0,0,0,0,0
42296000,0.00325083,0.110852,0.10808,0.0,0.99701,-0.00137166,0.0554041,0.0538406,0.0,0.0,-0.493005,1,0,0,0,0,0
42392000,0.00381099,0.108804,0.10808,0.0,0.997067,-0.0010371,0.0543985,0.0538301,0.0,0.0,-0.493271,1,0,0,0,0,0
42492000,0.00329674,0.109765,0.10808,0.0,0.99704,-0.00131942,0.0548637,0.0538419,0.0,0.0,-0.493167,1,0,0,0,0,0
42588000,0.00170401,0.111199,0.10808,0.0,0.996999,-0.00215214,0.0555358,0.0538828,0.0,0.0,-0.493469,1,0,0,0,0,0
42684000,0.00261615,0.111769,0.10808,0.0,0.996984,-0.00171283,0.0558445,0.0538562,0.0,0.0,-0.493257,1,0,0,0,0,0
42780000,0.00330026,0.112856,0.10808,0.0,0.996955,-0.00140117,0.0564048,0.0538346,0.0,0.0,-0.4935,1,0,0,0,0,0
42876000,0.00584079,0.110155,0.10808,0.0,0.99703,-6.1723e-05,0.0551268,0.0537709,0.0,0.0,-0.494116,1,0,0,0,0,0
42992000,0.00660131,0.105834,0.10808,0.0,0.997146,0.000434339,0.0529927,0.0537633,0.0,0.0,-0.495034,1,0,0,0,0,0
43092000,0.0066655,0.106598,0.10808,0.0,0.997126,0.000445651,0.0533757,0.0537593,0.0,0.0,-0.494975,1,0,0,0,0,0
43188000,0.00596344,0.105339,0.10808,0.0,0.99716,0.000129681,0.0527291,0.0537817,0.0,0.0,-0.4954,1,0,0,0,0,0
43284000,0.00519526,0.106215,0.10808,0.0,0.997136,-0.000276995,0.053145,0.0537995,0.0,0.0,-0.494029,1,0,0,0,0,0
43380000,0.00338707,0.108568,0.10808,0.0,0.997073,-0.00124207,0.0542696,0.0538422,0.0,0.0,-0.494466,1,0,0,0,0,0
43496000,0.00231201,0.108204,0.10808,0.0,0.997082,-0.00176818,0.0540588,0.0538721,0.0,0.0,-0.494355,1,0,0,0,0,0
43592000,0.00386129,0.106898,0.10808,0.0,0.997118,-0.000960524,0.0534497,0.0538333,0.0,0.0,-0.494292,1,0,0,0,0,0
43692000,0.00546158,0.103402,0.10808,0.0,0.99721,-6.81371e-05,0.0517495,0.0538003,0.0,0.0,-0.494556,1,0,0,0,0,0
43788000,0.0074636,0.097945,0.10808,0.0,0.997346,0.00107777,0.0490825,0.053766,0.0,0.0,-0.494576,1,0,0,0,0,0
43884000,0.00839059,0.0909911,0.10808,0.0,0.997508,0.00172832,0.0456394,0.0537667,0.0,0.0,-0.495367,1,0,0,0,0,0
43980000,0.00664577,0.0929058,0.10808,0.0,0.997466,0.000806278,0.0465475,0.0538009,0.0,0.0,-0.495789,1,0,0,0,0,0
44076000,0.00264604,0.101921,0.10808,0.0,0.997247,-0.00143198,0.0509352,0.0538761,0.0,0.0,-0.495069,1,0,0,0,0,0
44192000,0.0020595,0.108004,0.10808,0.0,0.997087,-0.00188866,0.0539522,0.0538793,0.0,0.0,-0.495,1,0,0,0,0,0
44292000,0.00187918,0.110426,0.10808,0.0,0.997021,-0.00204395,0.0551551,0.0538795,0.0,0.0,-0.49601,1,0,0,0,0,0
44388000,-0.000333642,0.115176,0.10808,0.0,0.996884,-0.00327512,0.0574633,0.0539336,0.0,0.0,-0.495135,1,0,0,0,0,0
44484000,-0.00212051,0.11807,0.10808,0.0,0.996797,-0.00424371,0.0588575,0.0539819,0.0,0.0,-0.496251,1,0,0,0,0,0
44580000,-0.0018683,0.11781,0.10808,0.0,0.996805,-0.00411099,0.0587344,0.0539748,0.0,0.0,-0.496328,1,0,0,0,0,0
44696000,-0.000549599,0.116507,0.10808,0.0,0.996845,-0.00341864,0.0581209,0.0539379,0.0,0.0,-0.496211,1,0,0,0,0,0
44792000,-0.000639097,0.114124,0.10808,0.0,0.996914,-0.00339901,0.0569304,0.0539439,0.0,0.0,-0.496503,1,0,0,0,0,0
44892000,-0.000360622,0.110667,0.10808,0.0,0.997011,-0.00316699,0.0552146,0.0539409,0.0,0.0,-0.497521,1,0,0,0,0,0
44988000,-0.000462883,0.108002,0.10808,0.0,0.997084,-0.00314613,0.0538834,0.0539473,0.0,0.0,-0.496066,1,0,0,0,0,0
45084000,0.000473888,0.105778,0.10808,0.0,0.997145,-0.00261914,0.0528002,0.0539255,0.0,0.0,-0.495493,1,0,0,0,0,0
45180000,0.000429394,0.10459,0.10808,0.0,0.997176,-0.00260926,0.0522064,0.0539285,0.0,0.0,-0.495545,1,0,0,0,0,0
45296000,0.00101891,0.106441,0.10808,0.0,0.997128,-0.00236528,0.0531452,0.05391,0.0,0.0,-0.496258,1,0,0,0,0,0
45392000,-0.000907678,0.112438,0.10808,0.0,0.996961,-0.00348746,0.0560831,0.0539537,0.0,0.0,-0.496746,1,0,0,0,0,0
45492000,-0.00328003,0.118339,0.10808,0.0,0.996786,-0.00482884,0.0589602,0.0540158,0.0,0.0,-0.496712,1,0,0,0,0,0
45588000,-0.00240123,0.120583,0.10808,0.0,0.996721,-0.00445126,0.0601021,0.0539876,0.0,0.0,-0.496916,1,0,0,0,0,0
45680000,-0.00207482,0.119532,0.10808,0.0,0.996753,-0.00426029,0.0595871,0.053979,0.0,0.0,-0.495617,1,0,0,0,0,0
45796000,-0.00196077,0.119138,0.10808,0.0,0.996765,-0.00419285,0.059394,0.053976,0.0,0.0,-0.495249,1,0,0,0,0,0
45892000,-0.00193023,0.116509,0.10808,0.0,0.996843,-0.00410683,0.0580847,0.053978,0.0,0.0,-0.495395,1,0,0,0,0,0
45992000,-0.00197569,0.114633,0.10808,0.0,0.996897,-0.00407896,0.0571482,0.0539813,0.0,0.0,-0.49534,1,0,0,0,0,0
46088000,-0.00169123,0.11362,0.10808,0.0,0.996926,-0.00390989,0.0566511,0.0539744,0.0,0.0,-0.496183,1,0,0,0,0,0
46184000,-0.0023386,0.115378,0.10808,0.0,0.996875,-0.0042799,0.0575096,0.053991,0.0,0.0,-0.494791,1,0,0,0,0,0
46280000,-0.00538502,0.117513,0.10808,0.0,0.996805,-0.00585574,0.0584914,0.054078,0.0,0.0,-0.494978,1,0,0,0,0,0
46376000,-0.005708,0.115331,0.10808,0.0,0.996868,-0.00595807,0.0573952,0.0540878,0.0,0.0,-0.495671,1,0,0,0,0,0
46492000,-0.00442566,0.113142,0.10808,0.0,0.996934,-0.00526003,0.0563389,0.054052,0.0,0.0,-0.49608,1,0,0,0,0,0
46592000,-0.00276849,0.112962,0.10808,0.0,0.996943,-0.00442913,0.0562937,0.0540054,0.0,0.0,-0.494714,1,0,0,0,0,0
46688000,-0.00216943,0.115485,0.10808,0.0,0.996872,-0.00419847,0.0575675,0.053986,0.0,0.0,-0.494884,1,0,0,0,0,0
46784000,-0.00339371,0.119274,0.10808,0.0,0.996758,-0.00491066,0.0594231,0.0540185,0.0,0.0,-0.494595,1,0,0,0,0,0
46880000,-0.003316,0.120871,0.10808,0.0,0.99671,-0.00491489,0.0602208,0.0540149,0.0,0.0,-0.494367,1,0,0,0,0,0
46996000,-0.0039296,0.122592,0.10808,0.0,0.996656,-0.00526699,0.0610622,0.0540322,0.0,0.0,-0.494516,1,0,0,0,0,0
47092000,-0.00463805,0.125165,0.10808,0.0,0.996575,-0.0056892,0.0623253,0.0540525,0.0,0.0,-0.49506,1,0,0,0,0,0
47192000,-0.00332609,-0.0244206,0.10808,0.0,0.998465,-0.00100099,-0.012282,0.0539892,0.0,0.0,-0.493445,1,0,0,0,0,0
47288000,-0.00137621,-0.192902,0.10808,0.0,0.993903,0.00451768,-0.096198,0.0536963,0.0,0.0,-0.50119,1,0,0,0,0,0
47384000,-0.00194277,-0.302298,0.10808,0.0,0.987163,0.00717414,-0.150406,0.0532517,0.0,0.0,-0.50279,1,0,0,0,0,0
47480000,-0.00273821,-0.173616,0.10808,0.0,0.994786,0.00332095,-0.0866458,0.0536916,0.0,0.0,-0.478521,1,0,0,0,0,0
47576000,-0.00142115,0.132681,0.10808,0.0,0.996341,-0.00428865,0.0661569,0.0539418,0.0,0.0,-0.496691,1,0,0,0,0,0
47692000,-0.00107757,0.122525,0.10808,0.0,0.996665,-0.00384394,0.061106,0.0539452,0.0,0.0,-0.49083,1,0,0,0,0,0
47792000,0.00647887,-0.100705,0.10808,0.0,0.997261,0.00594916,-0.0500828,0.0541076,0.0,0.0,-0.490721,1,0,0,0,0,0
47888000,0.0156623,-0.263418,0.10808,0.0,0.989806,0.0148452,-0.130713,0.0545711,0.0,0.0,-0.501143,1,0,0,0,0,0
47984000,0.0203081,-0.360571,0.10808,0.0,0.982207,0.0196594,-0.1785,0.0549534,0.0,0.0,-0.503428,1,0,0,0,0,0
48080000,0.0178833,-0.406012,0.10808,0.0,0.977899,0.0196346,-0.200839,0.0547024,0.0,0.0,-0.506278,1,0,0,0,0,0
48196000,0.0119229,-0.446705,0.10808,0.0,0.973648,0.0177687,-0.220859,0.0539895,0.0,0.0,-0.518843,1,0,0,0,0,0
48292000,0.00488786,-0.38604,0.10808,0.0,0.979968,0.0127561,-0.191413,0.0534785,0.0,0.0,-0.5158,1,0,0,0,0,0
48392000,0.000595446,-0.308878,0.10808,0.0,0.986653,0.00860244,-0.153586,0.0534164,0.0,0.0,-0.51804,1,0,0,0,0,0
48488000,-0.000631732,-0.284466,0.10808,0.0,0.988459,0.00734441,-0.141564,0.0534234,0.0,0.0,-0.518076,1,0,0,0,0,0
48584000,-0.00207276,-0.300643,0.10808,0.0,0.987287,0.00706566,-0.149593,0.0532494,0.0,0.0,-0.518458,1,0,0,0,0,0
48680000,-0.00457351,0.0773688,0.10808,0.0,0.997786,-0.00437066,0.0384948,0.0540613,0.0,0.0,-0.495817,1,0,0,0,0,0
48796000,-0.00691463,-0.135998,0.10808,0.0,0.996239,0.000225735,-0.0680333,0.0536539,0.0,0.0,-0.500704,1,0,0,0,0,0
48892000,-0.0193057,-0.304154,0.10808,0.0,0.987049,-0.00134515,-0.151779,0.0519275,0.0,0.0,-0.508215,1,0,0,0,0,0
48992000,-0.019082,-0.0350422,0.10808,0.0,0.998351,-0.00857919,-0.0180091,0.0538359,0.0,0.0,-0.481987,1,0,0,0,0,0
49088000,-0.0132416,0.213121,0.10808,0.0,0.992816,-0.0123183,0.105846,0.0544092,0.0,0.0,-0.502031,1,0,0,0,0,0
49184000,-0.00867613,0.375508,0.10808,0.0,0.980939,-0.0143373,0.186149,0.0538724,0.0,0.0,-0.510061,1,0,0,0,0,0
49280000,-0.00379951,0.464141,0.10808,0.0,0.971746,-0.0142689,0.229557,0.0530018,0.0,0.0,-0.510088,1,0,0,0,0,0
49376000,-0.00167296,0.494708,0.10808,0.0,0.968137,-0.0140345,0.244438,0.0525741,0.0,0.0,-0.518288,1,0,0,0,0,0
